Date,ADS_Change,EPU_Change,Stringency_Change,Rolling_Avg_Change_in_DCC,% FTSE100 Change,Previous % FTSE100 Change,Next % FTSE100 Change,% FTSE250 Change,Previous % FTSE250 Change,Next % FTSE250 Change,% FTSEAIM Change,Previous % FTSEAIM Change,Next % FTSEAIM Change,% FTSEAllShare Change,Previous % FTSEAllShare Change,Next % FTSEAllShare Change,% FTSESmallCap Change,Previous % FTSESmallCap Change,Next % FTSESmallCap Change,% MSCI Change,Previous % MSCI Change,Next % MSCI Change,% MSCIUK Change,Previous % MSCIUK Change,Next % MSCIUK Change,% GILT2 Change,Previous % GILT2 Change,Next % GILT2 Change,Close,Vix Close,TED,Previous TED,TED_Change,SWAV,SWAV_lagged,Change in SWAV,% Barc Change,Previous % Barc Change,Next % Barc Change,% Voda Change,Previous % Voda Change,Next % Voda Change,% BP Change,Previous % BP Change,Next % BP Change,% Glen Change,Previous % Glen Change,Next % Glen Change,% LLoyds Change,Previous % LLoyds Change,Next % LLoyds Change,festive
2018-05-24,0.0172029999999999,96.49,0.0,6.155555555555552,-1.81,1.62,-0.35,-0.7,1.48,-0.79,-0.45,0.62,-0.55,-1.62,1.55,-0.43,-1.53,0.45,-0.5,-0.61,0.37,-0.82,-1.85,0.95,-1.04,-5.99,-7.61,-7.84,12.53,12.53,0.45,0.43,0.02,0.5100387496421734,0.5089456338625264,0.0010931157796469,-1.72,0.19,-2.98,-0.22,-0.25,0.01,-4.44,2.93,1.24,-2.86,-1.36,-1.17,-0.71,1.19,-2.73,0
2018-05-25,0.019828,165.3,0.0,21.022222222222226,-1.87,1.15,-0.67,-0.38,0.82,-1.25,-0.64,0.91,-0.5,-1.6,1.07,-0.78,-1.12,0.48,-0.87,-0.84,0.15,-0.85,-2.82,0.49,-0.5,-16.43,1.34,-14.35,13.22,13.22,0.46,0.43,0.03,0.5078533340578129,0.5094759403166527,-0.0016226062588398,-2.32,1.0,-4.35,-2.06,1.58,-1.65,-5.66,0.75,3.82,-3.16,-2.02,-1.44,-2.01,1.19,-3.75,0
2018-05-29,0.0540869999999999,42.31,0.0,9.266666666666664,-2.0,0.12,0.91,-1.23,0.07,1.15,-0.76,-0.04,0.41,-1.85,0.1,0.91,-1.2,-0.18,-0.04,-1.87,0.1,1.24,-3.16,-0.49,1.88,-14.35,-16.43,7.04,17.02,17.02,0.41,0.45,-0.04,0.5069015221091714,0.5088119961933957,-0.0019104740842242,-4.81,0.63,1.58,-2.34,2.19,1.1,-3.08,-1.59,3.13,-3.17,0.7,2.82,-3.51,0.91,-1.46,0
2018-05-30,0.060609,160.27000000000004,0.0,8.855555555555549,-0.35,-1.81,0.67,-0.79,-0.7,1.38,-0.55,-0.45,0.73,-0.43,-1.62,0.79,-0.5,-1.53,0.75,-0.82,-0.61,1.02,-1.04,-1.85,0.25,-8.45,-9.82,0.47,14.94,14.94,0.4,0.45,-0.0499999999999999,0.5039316011149887,0.5100387496421734,-0.0061071485271847,-2.98,-1.72,2.7,0.01,-0.22,1.6,1.24,-4.44,0.94,-1.17,-2.86,2.86,-2.73,-0.71,-0.95,0
2018-05-31,0.067557,-114.37,0.0,-14.422222222222226,-0.67,-1.87,0.11,-1.25,-0.38,0.99,-0.5,-0.64,0.73,-0.78,-1.6,0.27,-0.87,-1.12,0.65,-0.85,-0.84,1.26,-0.5,-2.82,0.56,-12.1,-7.84,8.69,15.43,15.43,0.43,0.46,-0.03,0.5116643002507913,0.5078533340578129,0.0038109661929784,-4.35,-2.32,0.28,-1.65,-2.06,1.73,3.82,-5.66,0.12,-1.44,-3.16,4.74,-3.75,-2.01,-1.14,0
2018-06-01,0.0433059999999999,-43.60999999999996,0.0,-14.65555555555556,0.91,-2.0,0.14,1.15,-1.23,0.89,0.41,-0.76,0.8,0.91,-1.85,0.29,-0.04,-1.2,0.95,1.24,-1.87,1.31,1.88,-3.16,0.83,7.04,-14.35,5.16,13.46,13.46,0.44,0.41,0.03,0.524027993770945,0.5069015221091714,0.0171264716617736,1.58,-4.81,-0.32,1.1,-2.34,0.87,3.13,-3.08,0.03,2.82,-3.17,5.01,-1.46,-3.51,0.52,0
2018-06-04,0.0727032,-296.42,0.0,0.2000000000000004,0.67,-0.35,-0.48,1.38,-0.79,0.21,0.73,-0.55,0.78,0.79,-0.43,-0.33,0.75,-0.5,0.51,1.02,-0.82,0.74,0.25,-1.04,0.36,8.69,-12.1,12.37,12.74,12.74,0.4,0.4,0.0,0.4907365105893521,0.5039316011149887,-0.0131950905256365,2.7,-2.98,-1.66,1.6,0.01,-5.29,0.94,1.24,1.85,2.86,-1.17,2.93,-0.95,-2.73,0.08,0
2018-06-05,0.0707941999999999,20.539999999999964,0.0,-9.188888888888895,0.11,-0.67,-0.07,0.99,-1.25,0.52,0.73,-0.5,0.56,0.27,-0.78,0.04,0.65,-0.87,0.37,1.26,-0.85,0.87,0.56,-0.5,0.55,5.16,7.04,11.01,12.4,12.4,0.41,0.43,-0.02,0.492570341843151,0.5116643002507913,-0.0190939584076403,0.28,-4.35,0.61,1.73,-1.65,-3.93,0.12,3.82,1.18,4.74,-1.44,-1.5,-1.14,-3.75,0.66,0
2018-06-06,0.066748,260.69999999999993,0.0,16.799999999999994,0.14,0.91,0.32,0.89,1.15,0.7,0.8,0.41,0.63,0.29,0.91,0.37,0.95,-0.04,-0.01,1.31,1.24,0.35,0.83,1.88,0.16,13.4,0.47,3.57,11.64,11.64,0.41,0.44,-0.03,0.4967939268196967,0.524027993770945,-0.0272340669512482,-0.32,1.58,-0.62,0.87,1.1,-3.75,0.03,3.13,1.68,5.01,2.82,-2.85,0.52,-1.46,-1.07,0
2018-06-07,0.0350889999999999,148.86,0.0,-14.16666666666667,-0.48,0.67,-0.01,0.21,1.38,0.41,0.78,0.73,0.32,-0.33,0.79,0.07,0.51,0.75,0.23,0.74,1.02,0.36,0.36,0.25,-0.03,12.37,8.69,0.0,12.13,12.13,0.43,0.4,0.0299999999999999,0.4981820459274923,0.4907365105893521,0.0074455353381401,-1.66,2.7,-1.16,-5.29,1.6,0.52,1.85,0.94,-1.88,2.93,2.86,-2.65,0.08,-0.95,-0.74,0
2018-06-08,0.0326117999999999,-27.819999999999997,0.0,5.388888888888892,-0.07,0.11,0.29,0.52,0.99,0.34,0.56,0.73,0.46,0.04,0.27,0.3,0.37,0.65,0.25,0.87,1.26,0.12,0.55,0.56,-0.27,11.01,5.16,0.27,12.18,12.18,0.44,0.41,0.03,0.4938557458068943,0.492570341843151,0.0012854039637432,0.61,0.28,-0.56,-3.93,1.73,-1.0,1.18,0.12,-1.8,-1.5,4.74,3.69,0.66,-1.14,-0.08,0
2018-06-11,0.0460401999999999,-125.28999999999996,0.0,0.6666666666666666,0.32,0.14,0.37,0.7,0.89,0.02,0.63,0.8,0.57,0.37,0.29,0.3,-0.01,0.95,0.21,0.35,1.31,-0.1,0.16,0.83,-0.52,0.0,12.37,-2.28,12.35,12.35,0.42,0.41,0.01,0.4947834863116568,0.4967939268196967,-0.0020104405080398,-0.62,-0.32,0.3,-3.75,0.87,-0.62,1.68,0.03,-0.19,-2.85,5.01,2.44,-1.07,0.52,0.21,0
2018-06-12,0.0417111,-73.35000000000002,0.0,16.34444444444444,-0.01,-0.48,-0.91,0.41,0.21,-1.11,0.32,0.78,0.07,0.07,-0.33,-0.92,0.23,0.51,-0.19,0.36,0.74,-0.52,-0.03,0.36,-1.13,0.27,11.01,-3.48,12.34,12.34,0.45,0.43,0.02,0.4924447083273503,0.4981820459274923,-0.005737337600142,-1.16,-1.66,-2.15,0.52,-5.29,-1.96,-1.88,1.85,-2.33,-2.65,2.93,-0.6,-0.74,0.08,-1.73,0
2018-06-13,0.03726923,15.03000000000003,0.0,7.233333333333334,0.29,-0.07,-0.94,0.34,0.52,-1.1,0.46,0.56,-0.08,0.3,0.04,-0.93,0.25,0.37,-0.05,0.12,0.87,-0.67,-0.27,0.55,-1.51,-1.06,3.57,-2.55,12.94,12.94,0.44,0.44,0.0,0.493593480563268,0.4938557458068943,-0.0002622652436262,-0.56,0.61,-1.48,-1.0,-3.93,-0.27,-1.8,1.18,-0.26,3.69,-1.5,-4.38,-0.08,0.66,-2.04,0
2018-06-14,0.01681999,-63.98000000000002,0.0,-16.644444444444446,0.37,0.32,-2.09,0.02,0.7,-2.29,0.57,0.63,-1.22,0.3,0.37,-2.06,0.21,-0.01,-0.54,-0.1,0.35,-1.43,-0.52,0.16,-4.72,-2.28,0.0,-1.1,12.12,12.12,0.43,0.42,0.01,0.5025628648938922,0.4947834863116568,0.0077793785822353,0.3,-0.62,-3.79,-0.62,-3.75,-1.18,-0.19,1.68,-2.53,2.44,-2.85,-6.72,0.21,-1.07,-2.53,0
2018-06-15,0.0140236699999999,117.51999999999998,0.0,-3.233333333333332,-0.91,-0.01,-0.09,-1.11,0.41,-0.38,0.07,0.32,-0.54,-0.92,0.07,-0.15,-0.19,0.23,-0.53,-0.52,0.36,-0.77,-1.13,-0.03,-3.39,-3.48,0.27,-2.77,11.98,11.98,0.43,0.45,-0.02,0.5090533312512814,0.4924447083273503,0.016608622923931,-2.15,-1.16,-0.43,-1.96,0.52,0.78,-2.33,-1.88,-0.11,-0.6,-2.65,-1.81,-1.73,-0.74,-0.66,0
2018-06-18,0.01443611,-109.22000000000004,0.0,-0.6555555555555633,-0.94,0.29,-0.98,-1.1,0.34,-1.29,-0.08,0.46,-0.63,-0.93,0.3,-1.03,-0.05,0.25,-1.02,-0.67,0.12,-0.93,-1.51,-0.27,-3.55,-1.1,-2.28,0.42,12.31,12.31,0.41,0.44,-0.03,0.4976620250876405,0.493593480563268,0.0040685445243724,-1.48,-0.56,-2.44,-0.27,-1.0,-0.38,-0.26,-1.8,-2.15,-4.38,3.69,-2.35,-2.04,-0.08,-0.34,0
2018-06-19,0.01050702,22.120000000000005,0.0,8.033333333333333,-2.09,0.37,1.03,-2.29,0.02,0.84,-1.22,0.57,-0.04,-2.06,0.3,0.95,-0.54,0.21,-0.18,-1.43,-0.1,0.16,-4.72,-0.52,1.04,-2.77,-3.48,9.12,13.35,13.35,0.42,0.43,-0.01,0.4831712616025345,0.5025628648938922,-0.0193916032913577,-3.79,0.3,0.53,-1.18,-0.62,0.77,-2.53,-0.19,1.03,-6.72,2.44,4.15,-2.53,0.21,0.96,0
2018-06-20,0.00693738,-150.01,0.0,-5.07777777777779,-0.09,-0.91,-1.54,-0.38,-1.11,-0.73,-0.54,0.07,-1.01,-0.15,-0.92,-1.38,-0.53,-0.19,-0.79,-0.77,-0.52,-1.52,-3.39,-1.13,-1.09,-1.51,-2.55,7.4,12.79,12.79,0.43,0.43,0.0,0.4908696641660217,0.5090533312512814,-0.0181836670852597,-0.43,-2.15,-1.67,0.78,-1.96,-1.11,-0.11,-2.33,-1.31,-1.81,-0.6,-1.44,-0.66,-1.73,-0.7,0
2018-06-21,0.0005224899999999,140.84000000000003,0.0,-3.922222222222224,-0.98,-0.94,-0.25,-1.29,-1.1,0.14,-0.63,-0.08,-0.9,-1.03,-0.93,-0.19,-1.02,-0.05,-0.31,-0.93,-0.67,-0.83,-3.55,-1.51,-0.09,0.42,-1.1,1.94,14.64,14.64,0.44,0.41,0.03,0.5012685089299824,0.4976620250876405,0.0036064838423419,-2.44,-1.48,-0.6,-0.38,-0.27,-0.99,-2.15,-0.26,0.7,-2.35,-4.38,-1.17,-0.34,-2.04,0.1,0
2018-06-22,-0.00118971,42.77000000000004,0.0,-17.844444444444452,1.03,-2.09,-0.79,0.84,-2.29,-0.79,-0.04,-1.22,-1.06,0.95,-2.06,-0.79,-0.18,-0.54,-0.74,0.16,-1.43,-1.83,1.04,-4.72,-2.34,9.12,-2.77,-3.0,13.77,13.77,0.45,0.42,0.03,0.5082844750738964,0.4831712616025345,0.0251132134713619,0.53,-3.79,-3.1,0.77,-1.18,-1.89,1.03,-2.53,0.99,4.15,-6.72,-4.65,0.96,-2.53,-0.45,0
2018-06-25,-0.007603,9.689999999999998,0.0,-5.3,-1.54,-0.09,1.41,-0.73,-0.38,-0.43,-1.01,-0.54,-1.06,-1.38,-0.15,1.04,-0.79,-0.53,-0.48,-1.52,-0.77,-0.29,-1.09,-3.39,0.41,1.94,0.42,-3.66,17.33,17.33,0.44,0.43,0.01,0.5125097112078729,0.4908696641660217,0.0216400470418512,-1.67,-0.43,-0.28,-1.11,0.78,-0.34,-1.31,-0.11,4.58,-1.44,-1.81,-2.76,-0.7,-0.66,2.14,0
2018-06-26,-0.01027783,-76.02000000000004,0.0,2.222222222222219,-0.25,-0.98,1.31,0.14,-1.29,0.36,-0.9,-0.63,-0.14,-0.19,-1.03,1.08,-0.31,-1.02,-0.69,-0.83,-0.93,0.04,-0.09,-3.55,0.87,-3.0,9.12,-2.83,15.92,15.92,0.44,0.44,0.0,0.5107922721719396,0.5012685089299824,0.0095237632419571,-0.6,-2.44,-0.03,-0.99,-0.38,0.68,0.7,-2.15,2.64,-1.17,-2.35,-1.43,0.1,-0.34,2.65,0
2018-06-27,-0.01286406,-35.22000000000003,0.0,17.54444444444444,-0.79,1.03,-0.97,-0.79,0.84,-1.14,-1.06,-0.04,-0.4,-0.79,0.95,-1.0,-0.74,-0.18,-0.92,-1.83,0.16,0.28,-2.34,1.04,0.32,-8.32,7.4,-0.28,17.91,17.91,0.44,0.45,-0.01,0.5132055927774787,0.5082844750738964,0.0049211177035822,-3.1,0.53,-1.38,-1.89,0.77,-0.6,0.99,1.03,-1.56,-4.65,4.15,-5.38,-0.45,0.96,0.76,0
2018-06-28,-0.01066205,-36.45999999999998,0.0,5.166666666666668,1.41,-1.54,-0.29,-0.43,-0.73,-0.09,-1.06,-1.01,0.61,1.04,-1.38,-0.26,-0.48,-0.79,-0.18,-0.29,-1.52,0.12,0.41,-1.09,-0.06,-3.66,1.94,-2.11,16.85,16.85,0.45,0.44,0.01,0.5180661671866613,0.5125097112078729,0.0055564559787883,-0.28,-1.67,-2.19,-0.34,-1.11,1.33,4.58,-1.31,-0.19,-2.76,-1.44,-10.54,2.14,-0.7,-0.86,0
2018-06-29,-0.012113,171.5,0.0,-2.855555555555558,1.31,-0.25,-0.84,0.36,0.14,-0.86,-0.14,-0.9,-0.2,1.08,-0.19,-0.8,-0.69,-0.31,0.28,0.04,-0.83,-0.34,0.87,-0.09,0.2,-2.83,-3.0,0.83,16.09,16.09,0.45,0.44,0.01,0.4446580956702314,0.5107922721719396,-0.0661341765017081,-0.03,-0.6,-1.71,0.68,-0.99,2.17,2.64,0.7,0.29,-1.43,-1.17,-11.75,2.65,0.1,-1.19,0
2018-07-02,-0.02402494,-85.26999999999998,0.0,0.5444444444444431,-0.97,-0.79,0.73,-1.14,-0.79,0.07,-0.4,-1.06,0.65,-1.0,-0.79,0.61,-0.92,-0.74,0.26,0.28,-1.83,0.68,0.32,-2.34,1.69,-0.28,-8.32,2.7,15.6,15.6,0.39,0.44,-0.0499999999999999,0.4613742988846446,0.5132055927774787,-0.051831293892834,-1.38,-3.1,0.65,-0.6,-1.89,2.74,-1.56,0.99,1.62,-5.38,-4.65,-6.64,0.76,-0.45,0.1,0
2018-07-03,-0.0244087,141.68,0.0,-1.344444444444448,-0.29,1.41,0.32,-0.09,-0.43,-0.23,0.61,-1.06,0.69,-0.26,1.04,0.22,-0.18,-0.48,0.04,0.12,-0.29,1.52,-0.06,0.41,2.23,-2.11,-3.66,6.91,16.14,16.14,0.4,0.45,-0.0499999999999999,0.4684690400467095,0.5180661671866613,-0.0495971271399517,-2.19,-0.28,0.4,1.33,-0.34,2.69,-0.19,4.58,-0.4,-10.54,-2.76,2.48,-0.86,2.14,0.77,0
2018-07-05,-0.0116568,131.94,0.0,-2.6111111111111143,0.73,-0.97,1.17,0.07,-1.14,1.12,0.65,-0.4,1.07,0.61,-1.0,1.14,0.26,-0.92,0.66,0.68,0.28,1.89,0.2,0.87,1.29,2.7,-0.28,-0.83,14.97,14.97,0.42,0.45,-0.03,0.4779150973722731,0.4613742988846446,0.0165407984876285,0.65,-1.38,-0.06,2.74,-0.6,0.72,1.62,-1.56,1.2,-6.64,-5.38,0.26,0.1,0.76,0.21,0
2018-07-06,-0.0100536,-48.700000000000045,0.0,-0.6333333333333359,0.32,-0.29,-0.34,-0.23,-0.09,0.12,0.69,0.61,0.22,0.22,-0.26,-0.26,0.04,-0.18,-0.22,1.52,0.12,0.17,1.69,0.32,-0.94,6.91,-2.11,1.35,13.37,13.37,0.4,0.39,0.01,0.4868508224189899,0.4684690400467095,0.0183817823722803,0.4,-2.19,0.51,2.69,1.33,-4.12,-0.4,-0.19,-1.45,2.48,-10.54,-5.41,0.77,-0.86,-0.26,0
2018-07-09,-0.0114036999999999,-166.19,0.0,0.3444444444444414,1.52,-0.84,-0.48,0.82,-0.86,-0.2,1.08,-0.2,-0.16,1.36,-0.8,-0.43,0.18,0.28,-0.36,2.35,-0.34,-0.01,2.23,-0.06,-0.68,-0.83,2.7,3.63,12.69,12.69,0.38,0.4,-0.02,0.4815170536434484,0.4729990359350944,0.0085180177083539,1.41,-1.71,0.59,1.21,2.17,-3.96,0.79,0.29,-2.26,4.95,-11.75,-6.34,1.03,-1.19,-0.6,0
2018-07-10,-0.0086882999999999,-214.68,0.0,9.22222222222222,1.17,0.73,-0.39,1.12,0.07,-0.18,1.07,0.65,-0.02,1.14,0.61,-0.36,0.66,0.26,-0.42,1.89,0.68,-0.06,1.29,0.2,-0.71,1.35,6.91,-0.8,12.64,12.64,0.39,0.42,-0.0299999999999999,0.4811709035645998,0.4779150973722731,0.0032558061923266,-0.06,0.65,1.72,0.72,2.74,-3.97,1.2,1.62,-3.17,0.26,-6.64,-4.27,0.21,0.1,-0.14,0
2018-07-11,-0.0059468999999999,-130.93999999999997,0.0,-6.0,-0.34,0.32,0.11,0.12,-0.23,0.77,0.22,0.69,0.19,-0.26,0.22,0.22,-0.22,0.04,0.25,0.17,1.52,0.73,-0.94,1.69,0.61,2.3,1.37,0.13,13.63,13.63,0.41,0.4,0.0099999999999999,0.486136663633496,0.4868508224189899,-0.0007141587854939,0.51,0.4,2.17,-4.12,2.69,-1.24,-1.45,-0.4,-2.31,-5.41,2.48,-0.66,-0.26,0.77,0.26,0
2018-07-12,-0.0002289,57.19999999999999,0.0,-16.066666666666674,-0.48,1.52,-0.33,-0.2,0.82,0.44,-0.16,1.08,0.34,-0.43,1.36,-0.18,-0.36,0.18,0.43,-0.01,2.35,0.34,-0.68,2.23,-1.0,3.63,-0.83,1.08,12.58,12.58,0.4,0.38,0.02,0.4752448169743698,0.4815170536434484,-0.0062722366690786,0.59,1.41,-0.6,-3.96,1.21,-1.4,-2.26,0.79,-1.96,-6.34,4.95,-0.29,-0.6,1.03,-0.18,0
2018-07-13,0.0014484999999999,121.98000000000002,0.0,1.1666666666666596,-0.39,1.17,0.19,-0.18,1.12,0.82,-0.02,1.07,0.21,-0.36,1.14,0.29,-0.42,0.66,0.31,-0.06,1.89,0.36,-0.71,1.29,-1.17,-0.8,1.35,0.67,12.18,12.18,0.4,0.39,0.01,0.4724593437332481,0.4811709035645998,-0.0087115598313516,1.72,-0.06,-0.41,-3.97,0.72,-0.88,-3.17,1.2,-1.51,-4.27,0.26,1.76,-0.14,0.21,0.18,0
2018-07-16,0.0087179,-47.45000000000002,0.0,12.544444444444435,0.11,-0.34,1.1,0.77,0.12,0.51,0.19,0.22,0.27,0.22,-0.26,0.97,0.25,-0.22,0.19,0.73,0.17,0.1,0.61,-0.94,-0.98,1.08,3.63,-3.2,12.83,12.83,0.35,0.41,-0.06,0.4708530322243919,0.486136663633496,-0.015283631409104,2.17,0.51,-3.13,-1.24,-4.12,-1.45,-2.31,-1.45,2.22,-0.66,-5.41,2.47,0.26,-0.26,-0.05,0
2018-07-17,0.0129326999999999,126.57,0.0,0.2000000000000076,-0.33,-0.48,0.69,0.44,-0.2,0.26,0.34,-0.16,0.06,-0.18,-0.43,0.59,0.43,-0.36,-0.09,0.34,-0.01,0.05,-1.0,-0.68,0.38,0.67,-0.8,-1.2,12.06,12.06,0.36,0.4,-0.04,0.4709433629259814,0.4752448169743698,-0.0043014540483883,-0.6,0.59,-0.84,-1.4,-3.96,-1.31,-1.96,-2.26,1.27,-0.29,-6.34,-0.46,-0.18,-0.6,0.29,0
2018-07-18,0.0178586,-85.39000000000001,0.0,-13.83333333333333,0.19,-0.39,-0.27,0.82,-0.18,-1.02,0.21,-0.02,-0.77,0.29,-0.36,-0.4,0.31,-0.42,-0.57,0.36,-0.06,-0.13,-1.17,-0.71,0.03,-1.59,0.13,0.67,12.1,12.1,0.39,0.4,-0.01,0.4727856104458727,0.4724593437332481,0.0003262667126245,-0.41,1.72,-1.23,-0.88,-3.97,-1.06,-1.51,-3.17,0.84,1.76,-4.27,-2.67,0.18,-0.14,-0.37,0
2018-07-19,0.0179059,99.85000000000002,0.0,-8.266666666666666,1.1,0.11,0.33,0.51,0.77,-0.26,0.27,0.19,-0.05,0.97,0.22,0.23,0.19,0.25,0.22,0.1,0.73,0.76,-0.98,0.61,1.45,-3.2,1.08,4.68,12.87,12.87,0.39,0.35,0.04,0.4837819023130435,0.4708530322243919,0.0129288700886515,-3.13,2.17,2.06,-1.45,-1.24,-0.33,2.22,-2.31,-0.32,2.47,-0.66,3.36,-0.05,0.26,0.83,0
2018-07-20,0.0217241,-244.18,0.0,12.055555555555545,0.69,-0.33,-0.27,0.26,0.44,-0.82,0.06,0.34,0.6,0.59,-0.18,-0.36,-0.09,0.43,-0.31,0.05,0.34,1.06,0.38,-1.0,0.72,-1.2,0.67,2.15,12.86,12.86,0.39,0.36,0.03,0.4790842872894567,0.4709433629259814,0.0081409243634752,-0.84,-0.6,0.65,-1.31,-1.4,-1.43,1.27,-1.96,-0.23,-0.46,-0.29,3.96,0.29,-0.18,-0.3,0
2018-07-23,0.0486471,23.28,0.0,6.6888888888888856,-0.27,0.19,0.1,-1.02,0.82,-0.01,-0.77,0.21,1.04,-0.4,0.29,0.08,-0.57,0.31,0.09,-0.13,0.36,1.05,0.03,-1.17,0.17,4.68,-3.2,-0.53,12.62,12.62,0.38,0.39,-0.01,0.481415912933473,0.4727856104458727,0.0086303024876003,-1.23,-0.41,1.39,-1.06,-0.88,-0.51,0.84,-1.51,-0.42,-2.67,1.76,4.27,-0.37,0.18,0.43,0
2018-07-24,0.0543741,194.32,0.0,3.599999999999999,0.33,1.1,-0.1,-0.26,0.51,0.08,-0.05,0.27,0.75,0.23,0.97,-0.07,0.22,0.19,-0.17,0.76,0.1,0.23,1.45,-0.98,-0.6,2.15,-1.2,-0.4,12.41,12.41,0.35,0.39,-0.04,0.481625970408517,0.4837819023130435,-0.0021559319045264,2.06,-3.13,0.82,-0.33,-1.45,1.32,-0.32,2.22,-0.14,3.36,2.47,-0.43,0.83,-0.05,-0.6,0
2018-07-25,0.0597782,330.22,0.0,-9.85555555555556,-0.27,0.69,0.56,-0.82,0.26,0.6,0.6,0.06,-0.44,-0.36,0.59,0.54,-0.31,-0.09,-0.07,1.06,0.05,-0.62,0.72,0.38,-0.51,1.74,0.67,-0.52,12.29,12.29,0.37,0.39,-0.02,0.4861580308070208,0.4790842872894567,0.0070737435175641,0.65,-0.84,2.64,-1.43,-1.31,6.51,-0.23,1.27,-0.09,3.96,-0.46,0.29,-0.3,0.29,-0.08,0
2018-07-26,0.0417652,-159.66,0.0,-16.511111111111113,0.1,-0.27,1.12,-0.01,-1.02,0.53,1.04,-0.77,-0.65,0.08,-0.4,0.98,0.09,-0.57,-0.1,1.05,-0.13,-0.41,0.17,0.03,1.15,-0.53,4.68,2.51,12.14,12.14,0.39,0.38,0.01,0.4864641776535018,0.481415912933473,0.0050482647200288,1.39,-1.23,2.53,-0.51,-1.06,5.03,-0.42,0.84,1.56,4.27,-2.67,3.48,0.43,-0.37,-0.29,0
2018-07-27,0.0446393999999999,-124.33999999999996,0.0,0.7222222222222167,-0.1,0.33,-0.63,0.08,-0.26,-0.32,0.75,-0.05,-0.81,-0.07,0.23,-0.57,-0.17,0.22,-0.28,0.23,0.76,-0.31,-0.6,1.45,-0.32,-0.4,2.15,1.06,13.03,13.03,0.38,0.35,0.03,0.496475964651722,0.481625970408517,0.0148499942432049,0.82,2.06,0.42,1.32,-0.33,2.42,-0.14,-0.32,-0.72,-0.43,3.36,-1.27,-0.6,0.83,1.29,0
2018-07-30,0.0843691,-152.02999999999997,0.0,8.900000000000004,0.56,-0.27,-1.62,0.6,-0.82,-1.58,-0.44,0.6,-0.83,0.54,-0.36,-1.57,-0.07,-0.31,-0.47,-0.62,1.06,-0.03,-0.51,0.72,-1.64,2.51,-0.53,1.55,14.26,14.26,0.33,0.37,-0.0399999999999999,0.4872702688251168,0.4861580308070208,0.001112238018096,2.64,0.65,-3.33,6.51,-1.43,-2.79,-0.09,-0.23,-1.64,0.29,3.96,-3.69,-0.08,-0.3,0.51,0
2018-07-31,0.0898111999999999,310.79999999999995,0.0,14.911111111111104,1.12,0.1,-1.16,0.53,-0.01,-1.16,-0.65,1.04,-0.35,0.98,0.08,-1.12,-0.1,0.09,-0.09,-0.41,1.05,0.11,1.15,0.17,-1.77,1.06,-0.4,-2.23,12.83,12.83,0.36,0.39,-0.03,0.4903933290784922,0.4864641776535018,0.0039291514249903,2.53,1.39,-2.71,5.03,-0.51,-0.65,1.56,-0.42,-2.23,3.48,4.27,-4.9,-0.29,0.43,0.27,0
2018-08-01,0.0955666,67.72999999999996,0.0,5.05555555555555,-0.63,-0.1,0.14,-0.32,0.08,-0.78,-0.81,0.75,-0.46,-0.57,-0.07,-0.01,-0.28,-0.17,0.01,-0.31,0.23,0.37,-0.32,-0.6,-1.24,4.09,-0.52,-5.32,13.15,13.15,0.36,0.38,-0.02,0.4921478601264555,0.496475964651722,-0.0043281045252664,0.42,0.82,-1.64,2.42,1.32,0.95,-0.72,-0.14,0.64,-1.27,-0.43,-2.44,1.29,-0.6,-1.32,0
2018-08-02,0.06211,187.5,0.0,-7.688888888888894,-1.62,0.56,1.88,-1.58,0.6,0.62,-0.83,-0.44,-0.03,-1.57,0.54,1.63,-0.47,-0.07,0.56,-0.03,-0.62,0.9,-1.64,-0.51,0.64,1.55,2.51,-7.62,12.19,12.19,0.36,0.33,0.0299999999999999,0.5070814755406534,0.4872702688251168,0.0198112067155365,-3.33,2.64,1.51,-2.79,6.51,2.87,-1.64,-0.09,3.61,-3.69,0.29,4.27,0.51,-0.08,-0.57,0
2018-08-03,0.060584,154.2,0.0,1.7888888888888868,-1.16,1.12,1.53,-1.16,0.53,0.66,-0.35,-0.65,-0.4,-1.12,0.98,1.36,-0.09,-0.1,0.62,0.11,-0.41,0.5,-1.77,1.15,0.26,-2.23,1.06,-2.81,11.64,11.64,0.37,0.36,0.01,0.472876619741867,0.4903933290784922,-0.0175167093366251,-2.71,2.53,2.34,-0.65,5.03,1.04,-2.23,1.56,2.89,-4.9,3.48,2.66,0.27,-0.29,-0.59,0
2018-08-06,0.086758,129.3,0.0,-3.944444444444445,0.14,-0.63,1.02,-0.78,-0.32,0.81,-0.46,-0.81,0.13,-0.01,-0.57,0.96,0.01,-0.28,0.32,0.37,-0.31,0.29,-1.24,-0.32,0.79,-7.62,1.55,0.96,11.27,11.27,0.32,0.36,-0.0399999999999999,0.4756964513713975,0.4921478601264555,-0.016451408755058,-1.64,0.42,1.56,0.95,2.42,-0.41,0.64,-0.72,-0.42,-2.44,-1.27,5.16,-1.32,1.29,-0.74,0
