Date,ADS_Change,EPU_Change,Stringency_Change,Rolling_Avg_Change_in_DCC,% FTSE100 Change,Previous % FTSE100 Change,Next % FTSE100 Change,% FTSE250 Change,Previous % FTSE250 Change,Next % FTSE250 Change,% FTSEAIM Change,Previous % FTSEAIM Change,Next % FTSEAIM Change,% FTSEAllShare Change,Previous % FTSEAllShare Change,Next % FTSEAllShare Change,% FTSESmallCap Change,Previous % FTSESmallCap Change,Next % FTSESmallCap Change,% MSCI Change,Previous % MSCI Change,Next % MSCI Change,% MSCIUK Change,Previous % MSCIUK Change,Next % MSCIUK Change,% GILT2 Change,Previous % GILT2 Change,Next % GILT2 Change,Close,Vix Close,SWAV,SWAV_lagged,Change in SWAV,% Barc Change,Previous % Barc Change,Next % Barc Change,% Voda Change,Previous % Voda Change,Next % Voda Change,% BP Change,Previous % BP Change,Next % BP Change,% Glen Change,Previous % Glen Change,Next % Glen Change,% LLoyds Change,Previous % LLoyds Change,Next % LLoyds Change,festive
2019-03-08,0.200227,0.410000000000025,0.0,-5.974999999999998,-1.03,1.52,1.45,-1.15,3.31,-0.26,-0.59,0.57,0.58,-1.03,1.77,1.16,-0.42,0.93,0.72,-1.72,3.29,2.13,-0.52,2.43,2.07,0.13,6.25,-12.42,16.05,16.05,0.4833790830417986,0.4549291564643592,0.0284499265774393,1.69,0.13,-2.1,-3.53,2.25,5.45,-0.52,-1.27,3.33,-3.85,5.75,4.85,3.12,5.49,0.71,0
2019-03-15,0.127487,-18.349999999999994,0.0,-20.1,1.71,-1.8,0.7,0.47,2.17,-1.92,0.25,0.91,-0.14,1.46,-1.1,0.25,0.37,0.5,-0.33,0.59,1.44,-0.05,2.42,1.27,-1.23,-4.13,11.28,-17.36,12.88,12.88,0.4862503367526506,0.4659548639891773,0.0202954727634732,2.12,1.88,-6.79,6.94,-4.93,-2.62,2.16,-1.93,2.57,0.34,0.25,4.09,3.17,7.55,-4.16,0
2019-03-22,0.007385,-26.460000000000008,0.0,5.5,1.45,-1.03,3.32,-0.26,-1.15,2.84,0.58,-0.59,1.38,1.16,-1.03,3.17,0.72,-0.42,1.16,2.13,-1.72,2.63,2.07,-0.52,2.55,-12.42,0.13,9.3,16.48,16.48,0.4995452257424982,0.4833790830417986,0.0161661427006996,-2.1,1.69,4.71,5.45,-3.53,-2.02,3.33,-0.52,2.99,4.85,-3.85,6.72,0.71,3.12,-0.16,0
2019-03-29,-0.1194779999999999,-19.210000000000008,0.0,-6.074999999999999,0.7,1.71,2.17,-1.92,0.47,3.11,-0.14,0.25,2.74,0.25,1.46,2.3,-0.33,0.37,1.86,-0.05,0.59,2.45,-1.23,2.42,2.82,-17.36,-4.13,24.01,13.71,13.71,0.4789963740541358,0.4862503367526506,-0.0072539626985148,-6.79,2.12,7.29,-2.62,6.94,0.53,2.57,2.16,2.17,4.09,0.34,4.56,-4.16,3.17,4.28,0
2019-04-05,-0.230767,-57.150000000000006,0.0,0.6249999999999964,3.32,1.45,-0.25,2.84,-0.26,1.63,1.38,0.58,5.08,3.17,1.16,0.13,1.16,0.72,2.3,2.63,2.13,1.11,2.55,2.07,-0.83,9.3,-12.42,6.42,12.82,12.82,0.4765716467476777,0.4995452257424982,-0.0229735789948205,4.71,-2.1,-1.06,-2.02,5.45,0.41,2.99,3.33,-2.2,6.72,4.85,-6.44,-0.16,0.71,1.27,0
2019-04-12,-0.239841,-50.25,0.0,18.875000000000004,2.17,0.7,-0.76,3.11,-1.92,-0.03,2.74,-0.14,3.03,2.3,0.25,-0.57,1.86,-0.33,1.48,2.45,-0.05,0.85,2.82,-1.23,-0.21,24.01,-17.36,-6.62,12.01,12.01,0.4862904275821336,0.4789963740541358,0.0072940535279977,7.29,-6.79,-1.37,0.53,-2.62,-0.34,2.17,2.57,-3.94,4.56,4.09,-10.24,4.28,-4.16,-3.33,0
2019-04-26,-0.0648119999999999,80.22,0.0,-1.724999999999998,-0.25,3.32,-3.03,1.63,2.84,-2.47,5.08,1.38,-1.25,0.13,3.17,-2.87,2.3,1.16,-1.11,1.11,2.63,-2.19,-0.83,2.55,-1.55,-6.62,24.01,1.09,12.73,12.73,0.4913226701091744,0.4765716467476777,0.0147510233614966,-1.06,4.71,-2.19,0.41,-2.02,-2.06,-2.2,2.99,-5.74,-6.44,6.72,-9.65,1.27,-0.16,-3.1,0
2019-05-03,0.1556619999999999,32.28,0.0,-0.3500000000000085,-0.76,2.17,-0.43,-0.03,3.11,-1.05,3.03,2.74,-1.21,-0.57,2.3,-0.53,1.48,1.86,-0.53,0.85,2.45,-2.81,-0.21,2.82,-3.51,4.59,6.42,-12.78,12.87,12.87,0.5056457517791884,0.4862904275821336,0.0193553241970547,-1.37,7.29,-3.02,-0.34,0.53,-11.27,-3.94,2.17,1.44,-10.24,4.56,-7.27,-3.33,4.28,-3.67,0
2019-05-10,0.2343909999999999,1.240000000000009,0.0,-20.125,-3.03,-0.25,1.03,-2.47,1.63,-1.24,-1.25,5.08,0.34,-2.87,0.13,0.65,-1.11,2.3,0.38,-2.19,1.11,-1.47,-1.55,-0.83,-1.82,1.09,-6.62,-13.63,16.04,16.04,0.5236696954214584,0.4913226701091744,0.0323470253122839,-2.19,-1.06,-5.24,-2.06,0.41,-9.28,-5.74,-2.2,3.87,-9.65,-6.44,-7.07,-3.1,1.27,-4.14,0
2019-05-17,0.199838,13.730000000000018,0.0,-1.3249999999999955,-0.43,-0.76,-2.54,-1.05,-0.03,-2.71,-1.21,3.03,0.13,-0.53,-0.57,-2.52,-0.53,1.48,-1.16,-2.81,0.85,-3.32,-3.51,-0.21,-3.03,-12.78,4.59,-13.36,15.96,15.96,0.483523764488582,0.5056457517791884,-0.0221219872906063,-3.02,-1.37,-5.92,-11.27,-0.34,4.14,1.44,-3.94,-2.86,-7.27,-10.24,-7.97,-3.67,-3.33,-5.1,0
2019-05-24,0.170407,30.549999999999983,0.0,18.149999999999995,1.03,-3.03,0.74,-1.24,-2.47,0.55,0.34,-1.25,-2.31,0.65,-2.87,0.67,0.38,-1.11,-0.56,-1.47,-2.19,1.52,-1.82,-1.55,1.08,-13.63,1.09,-16.88,15.85,15.85,0.5043137451939468,0.5236696954214584,-0.0193559502275115,-5.24,-2.19,1.21,-9.28,-2.06,3.01,3.87,-5.74,1.34,-7.07,-9.65,-0.04,-4.14,-3.1,-1.56,0
2019-05-31,0.173323,-13.750000000000014,0.0,7.175000000000004,-2.54,-0.43,2.57,-2.71,-1.05,0.78,0.13,-1.21,-2.36,-2.52,-0.53,2.22,-1.16,-0.53,0.5,-3.32,-2.81,4.14,-3.03,-3.51,2.49,-13.36,-12.78,-0.17,18.71,18.71,0.5071062787889068,0.483523764488582,0.0235825143003247,-5.92,-3.02,-0.23,4.14,-11.27,-1.08,-2.86,1.44,-0.22,-7.97,-7.27,6.83,-5.1,-3.67,0.77,0
2019-06-07,0.1547191,79.63000000000002,0.0,-12.0,0.74,1.03,1.03,0.55,-1.24,0.48,-2.31,0.34,-0.57,0.67,0.65,0.92,-0.56,0.38,0.39,1.52,-1.47,2.41,1.08,-1.82,-1.83,-16.88,-13.63,14.66,16.3,16.3,0.5300092016130493,0.5043137451939468,0.0256954564191025,1.21,-5.24,-1.56,3.01,-9.28,-2.31,1.34,3.87,0.8,-0.04,-7.07,7.41,-1.56,-4.14,0.85,0
2019-06-14,0.0773001999999999,92.49,0.0,-2.875,2.57,-2.54,1.09,0.78,-2.71,1.8,-2.36,0.13,-1.91,2.22,-2.52,1.15,0.5,-1.16,-0.24,4.14,-3.32,2.22,2.49,-3.03,-0.49,-0.17,-13.36,2.33,15.28,15.28,0.5210853103980054,0.5071062787889068,0.0139790316090986,-0.23,-5.92,0.54,-1.08,4.14,1.02,-0.22,-2.86,1.8,6.83,-7.97,0.48,0.77,-5.1,-1.92,0
2019-06-21,-0.0324631,-97.55,0.0,-6.175000000000001,1.03,0.74,1.97,0.48,0.55,1.71,-0.57,-2.31,-1.74,0.92,0.67,1.86,0.39,-0.56,0.2,2.41,1.52,1.26,-1.83,1.08,0.84,14.66,-16.88,-8.03,15.4,15.4,0.5210021606046262,0.5300092016130493,-0.009007041008423,-1.56,1.21,5.73,-2.31,3.01,6.1,0.8,1.34,-2.46,7.41,-0.04,-3.82,0.85,-1.56,-0.46,0
2019-06-28,-0.1221441999999999,-11.269999999999982,0.0,-14.675000000000002,1.09,2.57,1.08,1.8,0.78,0.46,-1.91,-2.36,-0.23,1.15,2.22,0.94,-0.24,0.5,-0.25,2.22,4.14,1.57,-0.49,2.49,-0.19,2.33,-0.17,-3.41,15.08,15.08,0.5301856619163742,0.5210853103980054,0.0091003515183687,0.54,-0.23,4.94,1.02,-1.08,1.87,1.8,-0.22,-0.47,0.48,6.83,-2.58,-1.92,0.77,1.93,0
2019-07-05,-0.199646,-69.81,0.0,34.6,1.97,1.03,-0.59,1.71,0.48,-0.17,-1.74,-0.57,-0.28,1.86,0.92,-0.54,0.2,0.39,-1.0,1.26,2.41,-0.5,0.84,-1.83,-0.96,-8.03,14.66,-10.16,13.28,13.28,0.5162181294437872,0.5210021606046262,-0.004784031160839,5.73,-1.56,-1.02,6.1,-2.31,-3.94,-2.46,0.8,-4.57,-3.82,7.41,1.0,-0.46,0.85,-1.8,0
2019-07-12,-0.175926,-24.920000000000016,0.0,9.149999999999997,1.08,1.09,0.57,0.46,1.8,1.57,-0.23,-1.91,1.2,0.94,1.15,0.71,-0.25,-0.24,0.13,1.57,2.22,0.14,-0.19,-0.49,-0.68,-3.41,2.33,-18.99,12.39,12.39,0.544678084653574,0.5301856619163742,0.0144924227371998,4.94,0.54,1.83,1.87,1.02,10.82,-0.47,1.8,-4.21,-2.58,0.48,2.18,1.93,-1.92,-2.93,0
2019-07-19,-0.028666,16.36,0.0,-19.45,-0.59,1.97,-1.35,-0.17,1.71,-1.88,-0.28,-1.74,0.78,-0.54,1.86,-1.43,-1.0,0.2,-1.33,-0.5,1.26,-2.03,-0.96,0.84,-4.36,-10.16,-8.03,-14.88,14.45,14.45,0.5329512962024907,0.5162181294437872,0.0167331667587035,-1.02,5.73,-1.58,-3.94,6.1,16.25,-4.57,-2.46,1.78,1.0,-3.82,-11.02,-1.8,-0.46,-9.74,0
2019-07-26,0.135017,-19.039999999999992,0.0,-4.225000000000001,0.57,1.08,-3.91,1.57,0.46,-3.86,1.2,-0.23,-4.55,0.71,0.94,-3.84,0.13,-0.25,-2.25,0.14,1.57,-3.63,-0.68,-0.19,-6.09,-18.99,-3.41,-8.3,12.16,12.16,0.5272426835624288,0.544678084653574,-0.0174354010911452,1.83,4.94,-10.19,10.82,1.87,2.11,-4.21,-0.47,-3.84,2.18,-2.58,-15.05,-2.93,1.93,-11.59,0
2019-08-02,0.3166575,58.39,0.0,-4.474999999999994,-1.35,-0.59,-3.91,-1.88,-0.17,-2.24,0.78,-0.28,-6.66,-1.43,-0.54,-3.61,-1.33,-1.0,-2.65,-2.03,-0.5,-1.93,-4.36,-0.96,-2.96,-14.88,-10.16,17.25,17.61,17.61,0.5247766871412676,0.5329512962024907,-0.0081746090612231,-1.58,-1.02,-8.71,16.25,-3.94,0.32,1.78,-4.57,-6.97,-11.02,1.0,-7.37,-9.74,-1.8,-3.14,0
2019-08-09,0.382787,-23.920000000000016,0.0,3.5,-3.91,0.57,-2.19,-3.86,1.57,0.75,-4.55,1.2,-1.65,-3.84,0.71,-1.69,-2.25,0.13,-0.93,-3.63,0.14,-1.91,-6.09,-0.68,-1.0,-8.3,-18.99,2.04,17.97,17.97,0.5229544667510346,0.5272426835624288,-0.0042882168113941,-10.19,1.83,-3.98,2.11,10.82,0.85,-3.84,-4.21,-2.96,-15.05,2.18,-2.45,-11.59,-2.93,0.99,0
2019-08-16,0.2570835,153.58999999999995,0.0,8.124999999999993,-3.91,-1.35,1.26,-2.24,-1.88,3.04,-6.66,0.78,1.35,-3.61,-1.43,1.52,-2.65,-1.33,0.8,-1.93,-2.03,1.42,-2.96,-4.36,1.81,17.25,-14.88,-20.08,18.47,18.47,0.5335311752469306,0.5247766871412676,0.008754488105663,-8.71,-1.58,-2.3,0.32,16.25,2.92,-6.97,1.78,2.04,-7.37,-11.02,5.59,-3.14,-9.74,0.36,0
2019-08-23,0.0672869999999999,241.76,0.0,0.2750000000000057,-2.19,-3.91,2.64,0.75,-3.86,2.44,-1.65,-4.55,1.21,-1.69,-3.84,2.55,-0.93,-2.25,1.11,-1.91,-3.63,4.02,-1.0,-6.09,3.99,2.04,-8.3,-13.75,19.87,19.87,0.534751527654304,0.5229544667510346,0.0117970609032693,-3.98,-10.19,1.49,0.85,2.11,3.61,-2.96,-3.84,2.66,-2.45,-15.05,7.14,0.99,-11.59,0.1,0
2019-08-30,-0.11351,-90.07999999999998,0.0,-2.949999999999996,1.26,-3.91,2.22,3.04,-2.24,4.14,1.35,-6.66,1.66,1.52,-3.61,2.54,0.8,-2.65,2.53,1.42,-1.93,3.15,1.81,-2.96,4.25,-20.08,17.25,41.29,18.98,18.98,0.5226385605331642,0.5335311752469306,-0.0108926147137664,-2.3,-8.71,14.66,2.92,0.32,3.98,2.04,-6.97,0.84,5.59,-7.37,10.3,0.36,-3.14,9.63,0
2019-09-06,-0.2665399,-139.07999999999998,0.0,-5.225000000000001,2.64,-2.19,0.86,2.44,0.75,2.35,1.21,-1.65,0.51,2.55,-1.69,1.12,1.11,-0.93,1.44,4.02,-1.91,0.86,3.99,-1.0,1.87,-13.75,2.04,36.5,15.0,15.0,0.518980101187404,0.534751527654304,-0.0157714264668999,1.49,-3.98,8.17,3.61,0.85,2.41,2.66,-2.96,3.99,7.14,-2.45,6.19,0.1,0.99,10.93,0
2019-09-13,-0.35509,-26.53,0.0,-8.575000000000003,2.22,1.26,0.8,4.14,3.04,-1.11,1.66,1.35,-1.51,2.54,1.52,0.44,2.53,0.8,-0.46,3.15,1.42,-1.37,4.25,1.81,-0.76,41.29,-20.08,-31.51,13.74,13.74,0.5188497967577007,0.5226385605331642,-0.0037887637754634,14.66,-2.3,-3.64,3.98,2.92,0.48,0.84,2.04,2.95,10.3,5.59,-5.49,9.63,0.36,0.57,0
2019-09-20,-0.3833431,26.06,0.0,-3.475,0.86,2.64,-2.58,2.35,2.44,-3.42,0.51,1.21,-2.61,1.12,2.55,-2.71,1.44,1.11,-2.5,0.86,4.02,-1.99,1.87,3.99,-3.07,36.5,-13.75,-34.09,15.32,15.32,0.5342652711150916,0.518980101187404,0.0152851699276875,8.17,1.49,-5.68,2.41,3.61,-1.04,3.99,2.66,-5.01,6.19,7.14,-11.65,10.93,0.1,-6.27,0
2019-09-27,-0.394797,-21.48999999999998,0.0,25.5,0.8,2.22,-2.41,-1.11,4.14,0.35,-1.51,1.66,-0.39,0.44,2.54,-1.94,-0.46,2.53,-1.67,-1.37,3.15,0.17,-0.76,4.25,0.8,-31.51,41.29,40.87,17.22,17.22,0.5450376250584478,0.5188497967577007,0.026187828300747,-3.64,14.66,6.33,0.48,3.98,-0.55,2.95,0.84,-4.96,-5.49,10.3,-3.85,0.57,9.63,7.63,0
2019-10-04,-0.396804,22.25999999999999,0.0,10.25,-2.58,0.86,-0.07,-3.42,2.35,3.84,-2.61,0.51,2.02,-2.71,1.12,0.6,-2.5,1.44,1.06,-1.99,0.86,1.92,-3.07,1.87,4.61,-34.09,36.5,54.0,17.04,17.04,0.5240431727089353,0.5342652711150916,-0.0102220984061562,-5.68,8.17,15.43,-1.04,2.41,1.66,-5.01,3.99,-1.99,-11.65,6.19,0.4,-6.27,10.93,15.68,0
2019-10-11,-0.2994719999999999,-36.390000000000015,0.0,-30.125,-2.41,0.8,1.07,0.35,-1.11,0.31,-0.39,-1.51,2.49,-1.94,0.44,0.95,-1.67,-0.46,1.37,0.17,-1.37,1.99,0.8,-0.76,2.59,40.87,-31.51,-5.29,15.58,15.58,0.5325855179111455,0.5450376250584478,-0.0124521071473022,6.33,-3.64,6.16,-0.55,0.48,-0.43,-4.96,2.95,3.74,-3.85,-5.49,-1.37,7.63,0.57,1.47,0
2019-10-18,-0.0815679999999999,-198.44,0.0,9.074999999999996,-0.07,-2.58,2.12,3.84,-3.42,-0.34,2.02,-2.61,1.13,0.6,-2.71,1.66,1.06,-2.5,0.85,1.92,-1.99,2.59,4.61,-3.07,2.12,54.0,-34.09,-2.97,14.25,14.25,0.5341413944960377,0.5240431727089353,0.0100982217871024,15.43,-5.68,1.32,1.66,-1.04,-1.23,-1.99,-5.01,2.48,0.4,-11.65,5.89,15.68,-6.27,-4.78,0
2019-10-25,0.1526379999999999,-46.44999999999999,0.0,11.975,1.07,-2.41,0.48,0.31,0.35,1.26,2.49,-0.39,0.11,0.95,-1.94,0.63,1.37,-1.67,1.34,1.99,0.17,2.07,2.59,0.8,0.43,-5.29,40.87,6.55,12.65,12.65,0.5022633501310013,0.5325855179111455,-0.0303221677801441,6.16,6.33,-2.3,-0.43,-0.55,1.02,3.74,-4.96,-0.66,-1.37,-3.85,8.6,1.47,7.63,-6.2,0
2019-11-01,0.3918929999999999,-8.63000000000001,0.0,-6.499999999999993,2.12,-0.07,0.01,-0.34,3.84,1.22,1.13,2.02,0.18,1.66,0.6,0.23,0.85,1.06,0.76,2.59,1.92,1.36,2.12,4.61,-0.12,-2.97,54.0,4.97,12.3,12.3,0.5308778972461384,0.5341413944960377,-0.0032634972498992,1.32,15.43,2.13,-1.23,1.66,-2.46,2.48,-1.99,2.37,5.89,0.4,1.1,-4.78,15.68,3.25,0
2019-11-08,0.505131,77.59,0.0,-14.725000000000003,0.48,1.07,-0.44,1.26,0.31,0.63,0.11,2.49,1.68,0.63,0.95,-0.24,1.34,1.37,0.23,2.07,1.99,0.22,0.43,2.59,0.0,6.55,-5.29,-2.71,12.07,12.07,0.5317072177388467,0.5022633501310013,0.0294438676078453,-2.3,6.16,1.69,1.02,-0.43,-3.49,-0.66,3.74,-1.89,8.6,-1.37,-2.95,-6.2,1.47,6.24,0
2019-11-15,0.388063,20.370000000000005,0.0,3.7250000000000014,0.01,2.12,0.6,1.22,-0.34,2.0,0.18,1.13,3.38,0.23,1.66,0.86,0.76,0.85,1.58,1.36,2.59,0.41,-0.12,2.12,0.89,4.97,-2.97,0.73,12.05,12.05,0.5158821491645021,0.5308778972461384,-0.0149957480816362,2.13,1.32,0.47,-2.46,-1.23,-0.8,2.37,2.48,-5.64,1.1,5.89,0.13,3.25,-4.78,3.35,0
2019-11-22,0.16179,-87.99000000000001,0.0,11.900000000000002,-0.44,0.48,-1.19,0.63,1.26,2.18,1.68,0.11,0.16,-0.24,0.63,-0.56,0.23,1.34,1.03,0.22,2.07,0.99,0.0,0.43,0.92,-2.71,6.55,7.99,12.34,12.34,0.4995331270326261,0.5317072177388467,-0.0321740907062205,1.69,-2.3,0.08,-3.49,1.02,-7.79,-1.89,-0.66,-5.19,-2.95,8.6,-10.83,6.24,-6.2,2.81,0
2019-11-29,-0.085615,13.459999999999994,0.0,-23.675000000000004,0.6,0.01,0.09,2.0,1.22,3.34,3.38,0.18,-0.52,0.86,0.23,0.7,1.58,0.76,1.87,0.41,1.36,1.2,0.89,-0.12,3.55,0.73,4.97,-2.35,12.62,12.62,0.5134844642505179,0.5158821491645021,-0.0023976849139842,0.47,2.13,6.38,-0.8,-2.46,-4.64,-5.64,2.37,-3.7,0.13,1.1,-7.42,3.35,3.25,5.2,0
2019-12-06,-0.250017,145.38,0.0,18.0,-1.19,-0.44,4.74,2.18,0.63,3.54,0.16,1.68,3.58,-0.56,-0.24,4.55,1.03,0.23,5.22,0.99,0.22,2.33,0.92,0.0,1.88,7.99,-2.71,-7.23,13.62,13.62,0.5367905498984114,0.4995331270326261,0.0372574228657852,0.08,1.69,5.32,-7.79,-3.49,4.36,-5.19,-1.89,2.53,-10.83,-2.95,7.49,2.81,6.24,1.4,1
2019-12-13,-0.211802,136.60000000000002,0.0,9.85,0.09,0.6,3.96,3.34,2.0,2.56,-0.52,3.38,3.97,0.7,0.86,3.73,1.87,1.58,3.99,1.2,0.41,1.95,3.55,0.89,-0.35,-2.35,0.73,0.74,12.63,12.63,0.5111988516400399,0.5134844642505179,-0.0022856126104779,6.38,0.47,-0.54,-4.64,-0.8,3.25,-3.7,-5.64,4.65,-7.42,0.13,5.74,5.2,3.35,-1.79,1
2019-12-20,-0.090444,-25.180000000000007,0.0,-3.774999999999999,4.74,-1.19,0.53,3.54,2.18,1.45,3.58,0.16,2.46,4.55,-0.56,0.7,5.22,1.03,1.04,2.33,0.99,0.56,1.88,0.92,0.95,-7.23,7.99,1.86,12.51,12.51,0.5348684278220146,0.5367905498984114,-0.0019221220763967,5.32,0.08,2.74,4.36,-7.79,-1.82,2.53,-5.19,1.86,7.49,-10.83,2.11,1.4,2.81,1.16,1
2019-12-27,0.007029,-47.610000000000014,0.0,6.550000000000004,3.96,0.09,-0.75,2.56,3.34,-2.23,3.97,-0.52,0.78,3.73,0.7,-0.96,3.99,1.87,0.22,1.95,1.2,0.54,-0.35,3.55,-1.03,0.74,-2.35,-1.47,13.43,13.43,0.4763508936764377,0.5111988516400399,-0.0348479579636021,-0.54,6.38,-0.28,3.25,-4.64,0.42,4.65,-3.7,2.33,5.74,-7.42,0.61,-1.79,5.2,-4.51,1
2020-01-03,0.115723,-37.329999999999984,0.0,-26.75,0.53,4.74,0.68,1.45,3.54,-0.46,2.46,3.58,1.12,0.7,4.55,0.53,1.04,5.22,1.67,0.56,2.33,2.22,0.95,1.88,0.74,1.86,-7.23,-20.58,14.02,14.02,0.4814016468335292,0.5348684278220146,-0.0534667809884853,2.74,5.32,-4.4,-1.82,4.36,4.35,1.86,2.53,0.48,2.11,7.49,0.64,1.16,1.4,-7.3,1
2020-01-10,0.173269,-57.66999999999999,0.0,3.4749999999999943,-0.75,3.96,-0.02,-2.23,2.56,0.91,0.78,3.97,0.44,-0.96,3.73,0.15,0.22,3.99,0.6,0.54,1.95,0.74,-1.03,-0.35,0.09,-1.47,0.74,-21.27,12.56,12.56,0.4829524298201342,0.4763508936764377,0.0066015361436965,-0.28,-0.54,-4.18,0.42,3.25,3.2,2.33,4.65,-1.85,0.61,5.74,-4.02,-4.51,-1.79,-3.71,1
2020-01-17,0.180025,-45.86,0.0,21.975,0.68,0.53,-5.06,-0.46,1.45,-3.39,1.12,2.46,-2.45,0.53,0.7,-4.71,1.67,1.04,-2.81,2.22,0.56,-3.03,0.74,0.95,-4.25,-20.58,1.86,17.2,12.1,12.1,0.4753839834003942,0.4814016468335292,-0.006017663433135,-4.4,2.74,-4.13,4.35,-1.82,-3.29,0.48,1.86,-8.0,0.64,2.11,-8.51,-7.3,1.16,-2.84,1
2020-01-24,0.2149929,-50.39,0.0,1.6750000000000045,-0.02,-0.75,-1.57,0.91,-2.23,-1.22,0.44,0.78,-0.41,0.15,-0.96,-1.47,0.6,0.22,-0.38,0.74,0.54,0.39,0.09,-1.03,-3.06,-21.27,-1.47,16.59,14.56,14.56,0.4922682011855381,0.4829524298201342,0.0093157713654038,-4.18,-0.28,2.14,3.2,0.42,-2.21,-1.85,2.33,-3.31,-4.02,0.61,1.15,-3.71,-4.51,-2.01,1
2020-01-31,0.24776,113.71,0.0,-10.424999999999995,-5.06,0.68,1.69,-3.39,-0.46,3.06,-2.45,1.12,1.55,-4.71,0.53,1.91,-2.81,1.67,1.51,-3.03,2.22,3.8,-4.25,0.74,0.86,17.2,-20.58,6.07,18.84,18.84,0.5008613187926289,0.4753839834003942,0.0254773353922346,-4.13,-4.4,4.71,-3.29,4.35,0.5,-8.0,0.48,0.03,-8.51,0.64,5.15,-2.84,-7.3,-0.32,1
2020-02-07,0.064171,116.69,0.0,-23.350000000000005,-1.57,-0.02,-0.84,-1.22,0.91,1.31,-0.41,0.44,1.11,-1.47,0.15,-0.44,-0.38,0.6,0.26,0.39,0.74,-0.08,-3.06,0.09,0.21,16.59,-21.27,5.69,15.47,15.47,0.5063330916801174,0.4922682011855381,0.0140648904945793,2.14,-4.18,1.39,-2.21,3.2,1.2,-3.31,-1.85,-3.5,1.15,-4.02,-3.79,-2.01,-3.71,-2.76,0
2020-02-14,-0.574835,-146.5,0.0,17.524999999999995,1.69,-5.06,-11.18,3.06,-3.39,-11.29,1.55,-2.45,-11.29,1.91,-4.71,-11.16,1.51,-2.81,-10.03,3.8,-3.03,-11.94,0.86,-4.25,-11.0,6.07,17.2,-41.88,13.68,13.68,0.4835128983629743,0.5008613187926289,-0.0173484204296545,4.71,-4.13,-15.45,0.5,-3.29,-10.45,0.03,-8.0,-13.29,5.15,-8.51,-17.39,-0.32,-2.84,-11.32,0
2020-02-21,-1.4790349,-47.71000000000001,0.0,24.175,-0.84,-1.57,-12.71,1.31,-1.22,-13.93,1.11,-0.41,-12.51,-0.44,-1.47,-12.87,0.26,-0.38,-11.21,-0.08,0.39,-10.55,0.21,-3.06,-11.5,5.69,16.59,-82.31,17.08,17.08,0.4875595417483507,0.5063330916801174,-0.0187735499317666,1.39,2.14,-27.1,1.2,-2.21,-11.79,-3.5,-3.31,-12.87,-3.79,1.15,-22.42,-2.76,-2.01,-17.47,0
2020-02-28,-2.405746,174.54999999999998,0.0,-17.599999999999998,-11.18,1.69,-18.46,-11.29,3.06,-19.5,-11.29,1.55,-13.47,-11.16,1.91,-18.49,-10.03,1.51,-14.39,-11.94,3.8,-12.12,-11.0,0.86,-18.02,-41.88,6.07,-6.03,40.11,40.11,0.4953355457427442,0.4835128983629743,0.0118226473797699,-15.45,4.71,-31.17,-10.45,0.5,-21.81,-13.29,0.03,-30.25,-17.39,5.15,-29.8,-11.32,-0.32,-24.52,0
2020-03-06,-4.192640000000001,68.07,0.0,-16.825000000000003,-12.71,-0.84,-19.68,-13.93,1.31,-27.49,-12.51,1.11,-26.72,-12.87,-0.44,-21.21,-11.21,0.26,-26.28,-10.55,-0.08,-23.19,-11.5,0.21,-30.68,-82.31,5.69,23.91,41.94,41.94,0.5175779012135343,0.4875595417483507,0.0300183594651835,-27.1,1.39,-32.01,-11.79,1.2,-17.64,-12.87,-3.5,-36.31,-22.42,-3.79,-31.3,-17.47,-2.76,-29.73,0
2020-03-13,-8.552769999999999,203.8,1.0,9.15,-18.46,-11.18,2.69,-19.5,-11.29,-5.09,-13.47,-11.29,-10.4,-18.49,-11.16,0.92,-14.39,-10.03,-10.32,-12.12,-11.94,-2.89,-18.02,-11.0,-2.79,-6.03,-41.88,-56.76,57.83,57.83,0.5228463277964303,0.4953355457427442,0.027510782053686,-31.17,-15.45,-4.89,-21.81,-10.45,10.49,-30.25,-13.29,10.57,-29.8,-17.39,-8.6,-24.52,-11.32,-9.21,0
2020-03-20,-13.00574,660.49,7.0,-0.1999999999999957,-19.68,-12.71,4.33,-27.49,-13.93,3.73,-26.72,-12.51,5.72,-21.21,-12.87,4.28,-26.28,-11.21,5.65,-23.19,-10.55,7.63,-30.68,-11.5,12.41,23.91,-82.31,-20.18,66.04,66.04,0.4958248670675724,0.5175779012135343,-0.0217530341459619,-32.01,-27.1,-9.86,-17.64,-11.79,-1.33,-36.31,-12.87,34.01,-31.3,-22.42,0.34,-29.73,-17.47,-13.61,0
2020-03-27,-11.8563,464.49,14.0,-8.649999999999997,2.69,-18.46,5.02,-5.09,-19.5,7.38,-10.4,-13.47,14.32,0.92,-18.49,5.57,-10.32,-14.39,10.79,-2.89,-12.12,10.42,-2.79,-18.02,6.42,-56.76,-6.03,-30.47,65.54,65.54,0.5307142525200693,0.5228463277964303,0.007867924723639,-4.89,-31.17,-6.84,10.49,-21.81,-6.2,10.57,-30.25,-0.64,-8.6,-29.8,13.93,-9.21,-24.52,-11.48,0
