Date,ADS_Change,EPU_Change,Stringency_Change,Rolling_Avg_Change_in_DCC,% FTSE100 Change,Previous % FTSE100 Change,Next % FTSE100 Change,% FTSE250 Change,Previous % FTSE250 Change,Next % FTSE250 Change,% FTSEAIM Change,Previous % FTSEAIM Change,Next % FTSEAIM Change,% FTSEAllShare Change,Previous % FTSEAllShare Change,Next % FTSEAllShare Change,% FTSESmallCap Change,Previous % FTSESmallCap Change,Next % FTSESmallCap Change,% MSCI Change,Previous % MSCI Change,Next % MSCI Change,% MSCIUK Change,Previous % MSCIUK Change,Next % MSCIUK Change,% GILT2 Change,Previous % GILT2 Change,Next % GILT2 Change,Close,Vix Close,TED,Previous TED,TED_Change,SWAV,SWAV_lagged,Change in SWAV,% Barc Change,Previous % Barc Change,Next % Barc Change,% Voda Change,Previous % Voda Change,Next % Voda Change,% BP Change,Previous % BP Change,Next % BP Change,% Glen Change,Previous % Glen Change,Next % Glen Change,% LLoyds Change,Previous % LLoyds Change,Next % LLoyds Change,festive
2019-05-24,0.0357849999999999,66.60999999999999,0.0,-0.7464999999999993,-2.1,3.31,1.91,-3.74,5.16,0.9,-0.48,6.67,-3.24,-2.31,3.63,1.67,-0.61,4.49,-0.45,-3.25,2.98,3.97,-3.2,1.24,-0.46,-16.01,5.39,-3.13,15.85,15.85,0.22,0.2,0.0199999999999999,0.5043137451939468,0.4933832631522561,0.0109304820416906,-6.95,4.63,-0.54,-9.68,-1.91,0.11,-4.36,3.4,1.07,-18.8,4.16,6.61,-8.0,3.5,-2.6,0
2019-05-31,0.1964209999999999,-36.14,0.0,0.2720000000000002,-3.03,0.93,3.69,-4.26,2.99,2.59,-1.06,5.77,-4.23,-3.18,1.32,3.39,-1.81,2.96,0.26,-5.7,1.79,6.46,-5.06,-0.21,1.99,-25.0,2.42,1.16,18.71,18.71,0.2,0.2,0.0,0.5071062787889068,0.4943788556944136,0.0127274230944932,-8.68,3.3,0.31,-8.3,-0.52,-0.08,-2.16,-1.29,1.57,-15.62,-7.48,7.34,-9.97,1.11,-1.17,0
2019-06-07,0.3485491,124.59,0.0,-0.0069999999999986,1.73,-3.28,3.02,-0.28,-1.19,2.2,-1.63,3.18,-2.3,1.34,-2.81,2.8,-0.22,0.99,0.6,0.36,-1.56,3.7,-0.4,-2.89,-1.28,-26.01,-5.77,-6.58,16.3,16.3,0.22,0.16,0.06,0.5300092016130493,0.5007135296066676,0.0292956720063817,-3.7,-3.24,4.08,-6.21,-1.47,3.65,5.0,-9.11,-1.69,-7.05,-15.2,3.31,-5.39,-2.76,0.38,0
2019-06-14,0.4462992,32.629999999999995,0.0,2.898000000000001,-0.11,-1.12,2.18,-2.11,-1.4,2.27,-2.47,1.38,-2.14,-0.44,-1.1,2.1,-0.57,0.69,-0.49,0.23,-1.62,3.83,-1.28,-3.01,-0.74,-16.04,-3.37,-9.14,15.28,15.28,0.25,0.17,0.0799999999999999,0.5210853103980054,0.5117659486263092,0.0093193617716962,-7.27,-4.17,5.5,2.53,-12.38,2.91,-1.96,-3.54,1.32,-2.89,-15.11,-2.12,-6.19,-5.62,-0.03,0
2019-06-21,0.471331,67.24000000000001,0.0,-0.3742499999999992,2.44,-3.22,1.37,1.54,-4.81,1.54,-2.56,-0.57,-2.02,2.23,-3.4,1.32,0.41,-1.2,-0.8,4.34,-3.75,0.76,0.34,-4.61,-0.16,1.16,-21.69,-4.1,15.4,15.4,0.28,0.2,0.08,0.5210021606046262,0.5008065836353413,0.0201955769692849,-0.54,-10.15,4.65,2.9,-11.83,1.92,2.22,-4.58,-6.92,7.93,-22.27,-2.85,0.43,-10.67,-2.25,0
2019-06-28,0.4243,81.22000000000001,0.0,-4.791749999999998,3.69,-3.03,1.66,2.59,-4.26,2.03,-4.23,-1.06,0.97,3.39,-3.18,1.66,0.26,-1.81,-0.12,6.46,-5.7,1.72,1.99,-5.06,-0.56,7.5,-23.29,-21.1,15.08,15.08,0.24,0.2,0.0399999999999999,0.5301856619163742,0.5071062787889068,0.0230793831274673,0.31,-8.68,6.86,-0.08,-8.3,12.9,1.57,-2.16,-4.67,7.34,-15.62,-0.46,-1.17,-9.97,-1.06,0
2019-07-05,0.310174,-167.36,0.0,0.5255000000000021,3.02,1.73,-1.93,2.2,-0.28,-2.05,-2.3,-1.63,0.49,2.8,1.34,-1.97,0.6,-0.22,-2.32,3.7,0.36,-2.52,0.19,-1.79,-5.27,-4.92,-17.48,-23.71,13.28,13.28,0.13,0.17,-0.04,0.5162181294437872,0.5300092016130493,-0.0137910721692621,4.08,-3.7,-2.58,3.65,-6.21,11.68,-1.69,5.0,-2.88,3.31,-7.05,-10.13,0.38,-5.39,-11.36,0
2019-07-12,0.235284,-36.19,0.0,0.0195000000000021,2.18,-0.11,-3.36,2.27,-2.11,-2.35,-2.14,-2.47,-3.4,2.1,-0.44,-3.16,-0.49,-0.57,-2.12,3.83,0.23,-3.49,-1.53,0.12,-6.73,2.94,-9.97,-21.34,12.39,12.39,0.22,0.27,-0.05,0.544678084653574,0.5210853103980054,0.0235927742555686,5.5,-7.27,-8.55,2.91,2.53,13.16,1.32,-1.96,-7.89,-2.12,-2.89,-13.2,-0.03,-6.19,-14.18,0
2019-07-19,0.210775,-53.45,0.0,2.674500000000001,1.37,2.44,-5.21,1.54,1.54,-4.08,-2.02,-2.56,-5.93,1.32,2.23,-4.99,-0.8,0.41,-3.95,0.76,4.34,-3.92,-0.56,-0.49,-7.19,-17.38,1.16,-11.71,14.45,14.45,0.24,0.25,-0.01,0.5329512962024907,0.5210021606046262,0.0119491355978644,4.65,-0.54,-10.15,1.92,2.9,16.62,-6.92,2.22,-5.31,-2.85,7.93,-17.58,-2.25,0.43,-12.57,0
2019-07-26,0.211238,-43.96000000000001,0.0,3.306000000000002,1.66,3.69,-6.02,2.03,2.59,-3.13,0.97,-4.23,-6.12,1.66,3.39,-5.47,-0.12,0.26,-3.15,1.72,6.46,-5.46,-0.16,0.5,-7.02,-7.84,-3.15,3.94,12.16,12.16,0.19,0.23,-0.04,0.5272426835624288,0.5301856619163742,-0.0029429783539454,6.86,0.31,-13.77,12.9,-0.08,2.97,-4.67,1.57,-6.69,-0.46,7.34,-17.13,-1.06,-1.17,-10.72,0
2019-08-02,0.3272055,74.75,0.0,-1.4052499999999988,-1.93,3.02,-1.69,-2.05,2.2,1.19,0.49,-2.3,-5.18,-1.97,2.8,-1.23,-2.32,0.6,-1.26,-2.52,3.7,-0.62,-5.27,0.19,-1.27,-22.14,-6.61,-10.26,17.61,17.61,0.22,0.13,0.09,0.5247766871412676,0.5162181294437872,0.0085585576974803,-2.58,4.08,-10.2,11.68,3.65,4.19,-2.88,-1.69,-4.38,-10.13,3.31,-2.21,-11.36,0.38,-1.83,0
2019-08-09,0.466538,-42.96000000000001,0.0,-1.229249999999999,-3.36,2.18,-0.25,-2.35,2.27,3.07,-3.4,-2.14,-0.95,-3.16,2.1,0.27,-2.12,-0.49,-0.21,-3.49,3.83,2.02,-6.73,-1.53,3.32,-26.94,-2.42,-22.85,17.97,17.97,0.22,0.22,0.0,0.5229544667510346,0.544678084653574,-0.0217236179025394,-8.55,5.5,-2.07,13.16,2.91,4.32,-7.89,1.32,0.38,-13.2,-2.12,5.02,-14.18,-0.03,1.37,0
2019-08-16,0.576904,211.98,0.0,0.0235000000000006,-5.21,1.37,2.87,-4.08,1.54,6.58,-5.93,-2.02,3.16,-4.99,1.32,3.47,-3.95,-0.8,3.51,-3.92,0.76,4.14,-7.19,-0.56,6.04,2.24,-18.14,-3.98,18.47,18.47,0.31,0.24,0.07,0.5335311752469306,0.5329512962024907,0.0005798790444399,-10.15,4.65,9.77,16.62,1.92,5.45,-5.31,-6.92,7.02,-17.58,-2.85,14.19,-12.57,-2.25,9.0,0
2019-08-23,0.653303,217.84,0.0,0.3932500000000004,-6.02,1.66,3.26,-3.13,2.03,4.2,-6.12,0.97,1.56,-5.47,1.66,3.37,-3.15,-0.12,2.09,-5.46,1.72,4.73,-7.02,-0.16,4.97,1.58,-12.25,14.19,19.87,19.87,0.21,0.19,0.0199999999999999,0.534751527654304,0.5272426835624288,0.0075088440918752,-13.77,6.86,8.13,2.97,12.9,6.4,-6.69,-4.67,6.33,-17.13,-0.46,10.45,-10.72,-1.06,8.62,0
2019-08-30,0.694161,46.78999999999999,0.0,1.8767500000000017,-4.98,-0.25,3.04,-1.23,-0.82,2.98,-6.46,1.58,0.13,-4.34,-0.38,2.99,-3.08,-1.49,2.05,-1.59,-1.9,1.73,-2.66,-4.91,3.59,-12.23,-25.29,7.71,18.98,18.98,0.19,0.26,-0.07,0.5226385605331642,0.5208422612590289,0.0017962992741352,-12.37,-0.05,10.48,2.36,14.1,4.48,-7.15,-1.32,3.82,-6.88,-6.69,4.24,-5.7,-9.3,10.25,0
2019-09-06,0.6266041,128.32999999999998,0.0,-0.2464999999999982,-0.05,-2.98,-1.74,2.97,-1.57,-1.14,-0.33,-3.55,-2.12,0.42,-2.74,-1.63,0.07,-2.27,-1.1,1.49,-2.65,-1.15,3.06,-6.82,-1.26,-15.43,-14.34,-11.57,15.0,15.0,0.21,0.2,0.0099999999999999,0.518980101187404,0.5337810002075329,-0.0148008990201289,-3.99,-7.61,2.03,3.47,13.62,1.35,-0.38,-7.86,-1.22,2.46,-11.02,-6.19,0.56,-13.85,3.98,0
2019-09-13,0.403883,-121.27,0.0,-0.9699999999999984,4.25,-5.69,-1.63,8.34,-4.58,-0.76,3.16,-5.7,-1.89,4.86,-5.45,-1.51,3.4,-3.97,-2.12,5.9,-5.26,-1.2,7.59,-8.13,0.03,16.39,-3.56,-38.03,13.74,13.74,0.22,0.25,-0.03,0.5188497967577007,0.5311317347838278,-0.012281938026127,14.15,-12.23,2.46,8.89,16.82,-0.07,3.0,-5.04,-2.15,17.65,-17.62,-9.13,12.45,-15.35,8.24,0
2019-09-20,0.087599,-7.3799999999999955,0.0,-4.767499999999999,3.04,-4.82,-2.65,5.02,-3.1,0.29,2.0,-6.15,-0.65,3.32,-4.47,-2.13,2.09,-2.48,-1.47,3.09,-3.41,-0.1,5.02,-6.39,1.39,32.09,-6.94,-4.9,15.32,15.32,0.26,0.22,0.04,0.5342652711150916,0.536488011165614,-0.0022227400505223,8.77,-12.67,8.88,5.95,14.06,0.6,5.37,-5.57,-6.9,12.06,-16.99,-11.3,11.69,-12.45,8.43,0
2019-09-27,-0.225305,-48.01999999999998,0.0,-0.6519999999999989,3.04,-4.98,-1.37,2.98,-1.23,0.66,0.13,-6.46,2.09,2.99,-4.34,-1.01,2.05,-3.08,-0.32,1.73,-1.59,2.17,4.04,-4.34,3.41,17.88,-29.49,37.66,17.22,17.22,0.34,0.18,0.16,0.5450376250584478,0.5226385605331642,0.0223990645252836,10.48,-12.37,12.88,4.48,2.36,-0.99,3.82,-7.15,-1.41,4.24,-6.88,-5.16,10.25,-5.7,9.21,0
2019-10-04,-0.5090429999999999,48.31999999999999,0.0,0.9847500000000018,-1.74,-0.05,2.05,-1.14,2.97,3.48,-2.12,-0.33,3.17,-1.63,0.42,2.28,-1.1,0.07,1.91,-1.15,1.49,4.56,-1.26,3.06,6.83,-27.54,-3.98,56.0,17.04,17.04,0.35,0.21,0.1399999999999999,0.5240431727089353,0.518980101187404,0.0050630715215312,2.03,-3.99,16.96,1.35,3.47,0.41,-1.22,-0.38,0.44,-6.19,2.46,6.31,3.98,0.56,10.15,0
2019-10-11,-0.695184,-57.88,0.0,0.4862500000000018,-1.63,4.25,1.55,-0.76,8.34,1.58,-1.89,3.16,2.6,-1.51,4.86,1.59,-2.12,3.4,2.73,-1.2,5.9,4.11,0.03,7.59,3.03,6.61,32.47,-1.82,15.58,15.58,0.35,0.22,0.1299999999999999,0.5325855179111455,0.5188497967577007,0.0137357211534447,2.46,14.15,3.71,-0.07,8.89,0.58,-2.15,3.0,3.05,-9.13,17.65,7.11,8.24,12.45,-4.82,0
2019-10-18,-0.763934,-176.18,0.0,3.8465000000000016,-2.65,3.04,2.13,0.29,5.02,0.87,-0.65,2.0,1.31,-2.13,3.32,1.9,-1.47,2.09,1.61,-0.1,3.09,3.99,1.39,5.02,2.0,24.48,7.71,6.31,14.25,14.25,0.32,0.27,0.0499999999999999,0.5341413944960377,0.5342652711150916,-0.0001238766190538,8.88,8.77,3.48,0.6,5.95,-3.66,-6.9,5.37,4.92,-11.3,12.06,7.05,8.43,11.69,-1.69,0
2019-10-25,-0.6972651000000001,-82.84,0.0,0.4042500000000018,-1.37,3.04,0.03,0.66,2.98,1.9,2.09,0.13,1.79,-1.01,2.99,0.39,-0.32,2.05,1.57,2.17,1.73,2.3,3.41,4.04,0.43,35.86,-2.05,9.44,12.65,12.65,0.3,0.31,-0.01,0.5022633501310013,0.5450376250584478,-0.0427742749274464,12.88,10.48,-0.65,-0.99,4.48,-2.5,-1.41,3.82,-2.54,-5.16,4.24,5.4,9.21,10.25,-0.35,0
2019-11-01,-0.4493412,-207.07,0.0,1.2057500000000003,2.05,-1.74,0.6,3.48,-1.14,3.24,3.17,-2.12,3.57,2.28,-1.63,1.09,1.91,-1.1,2.35,4.56,-1.15,1.78,6.83,-1.26,0.06,62.42,-36.74,-0.38,12.3,12.3,0.4,0.37,0.03,0.5308778972461384,0.5240431727089353,0.0068347245372031,16.96,2.03,2.61,0.41,1.35,-3.24,0.44,-1.22,-3.4,6.31,-6.19,1.23,10.15,3.98,6.7,0
2019-11-08,-0.159671,31.14000000000001,0.0,0.180500000000001,1.55,-1.63,-1.63,1.58,-0.76,2.83,2.6,-1.89,1.85,1.59,-1.51,-0.8,2.73,-2.12,1.26,4.11,-1.2,1.21,3.03,0.03,0.98,3.56,10.1,4.88,12.07,12.07,0.38,0.34,0.0399999999999999,0.5317072177388467,0.5325855179111455,-0.0008783001722988,3.71,2.46,1.78,0.58,-0.07,-11.01,3.05,-2.15,-6.98,7.11,-9.13,-13.46,-4.82,8.24,9.22,0
2019-11-15,0.0608659999999999,11.739999999999997,0.0,-0.3637499999999988,2.13,-2.65,0.69,0.87,0.29,5.41,1.31,-0.65,2.85,1.9,-2.13,1.56,1.61,-1.47,3.48,3.99,-0.1,1.62,2.0,1.39,4.78,3.58,44.02,-1.64,12.05,12.05,0.36,0.34,0.0199999999999999,0.5158821491645021,0.5341413944960377,-0.0182592453315355,3.48,8.88,6.88,-3.66,0.6,-5.41,4.92,-6.9,-9.13,7.05,-11.3,-7.31,-1.69,8.43,8.72,0
2019-11-22,0.2017649999999999,-10.400000000000006,0.0,-0.708999999999999,0.03,-1.37,3.49,1.9,0.66,5.8,1.79,2.09,3.75,0.39,-1.01,3.97,1.57,-0.32,6.31,2.3,2.17,3.34,0.43,3.41,3.07,-0.37,51.69,1.12,12.34,12.34,0.37,0.3,0.07,0.4995331270326261,0.5022633501310013,-0.0027302230983751,-0.65,12.88,5.41,-2.5,-0.99,-3.77,-2.54,-1.41,-2.8,5.4,-5.16,-4.15,-0.35,9.21,4.25,0
2019-11-29,0.1511769999999999,33.83,0.0,-5.420749999999997,0.6,2.05,2.67,3.24,3.48,5.15,3.57,3.17,3.88,1.09,2.28,3.19,2.35,1.91,5.88,1.78,4.56,2.89,1.23,7.15,3.55,-5.47,23.94,-1.9,12.62,12.62,0.35,0.32,0.0299999999999999,0.5134844642505179,0.5308778972461384,-0.0173934329956205,2.61,16.96,4.72,-3.24,0.41,-4.3,-3.4,0.44,-1.79,1.23,6.31,-3.51,6.7,10.15,2.21,0
2019-12-06,-0.0195859999999999,57.38999999999999,0.0,0.9137500000000014,-1.63,1.55,4.63,2.83,1.58,3.43,1.85,2.6,5.47,-0.8,1.59,4.48,1.26,2.73,6.09,1.21,4.11,3.07,0.34,6.7,2.92,5.93,7.55,-7.75,13.62,13.62,0.39,0.37,0.02,0.5367905498984114,0.5317072177388467,0.0050833321595646,1.78,3.71,7.46,-11.01,0.58,2.16,-6.98,3.05,4.48,-13.46,7.11,8.92,9.22,-4.82,2.15,1
2019-12-13,-0.195642,150.06,0.0,-1.465499999999998,0.69,2.13,3.94,5.41,0.87,0.95,2.85,1.31,5.8,1.56,1.9,3.48,3.48,1.61,5.49,1.62,3.99,3.12,4.73,1.72,-0.76,-1.64,3.58,10.37,12.63,12.63,0.36,0.36,0.0,0.5111988516400399,0.5158821491645021,-0.0046832975244622,6.88,3.48,-2.18,-5.41,-3.66,8.01,-9.13,4.92,7.08,-7.31,7.05,6.89,8.72,-1.69,-10.14,1
2019-12-20,-0.4266875,120.2,0.0,0.961750000000002,3.49,0.03,-0.14,5.8,1.9,0.41,3.75,1.79,2.89,3.97,0.39,0.02,6.31,1.57,1.69,3.34,2.3,2.57,3.42,-0.34,0.63,3.26,0.19,-10.02,12.51,12.51,0.38,0.36,0.02,0.5348684278220146,0.4995331270326261,0.0353353007893884,5.41,-0.65,-2.05,-3.77,-2.5,1.34,-2.8,-2.54,-0.94,-4.15,5.4,-0.65,4.25,-0.35,-6.8,1
2019-12-27,-0.5714,93.01,0.0,-0.0734999999999992,2.9,1.35,-3.05,5.27,4.17,-3.42,3.7,3.4,-0.12,3.4,1.87,-3.03,5.99,3.05,-0.67,2.7,2.92,-0.37,3.06,1.48,-2.35,8.8,-8.59,-20.77,13.43,13.43,0.4,0.34,0.06,0.4763508936764377,0.49682805583695,-0.0204771621605123,4.06,3.56,-5.96,-5.88,1.84,2.19,-1.1,-2.25,-1.45,-3.54,4.25,-7.27,2.4,7.12,-9.61,1
2020-01-03,-0.568048,19.25999999999999,0.0,1.3505000000000016,6.48,-3.1,-4.41,7.25,1.01,-3.84,6.37,1.73,-1.36,6.65,-2.3,-4.21,7.61,0.77,-1.18,4.42,0.17,-0.88,4.74,-1.55,-4.28,-3.85,2.51,-27.5,14.02,14.02,0.38,0.33,0.0499999999999999,0.4814016468335292,0.527015681249494,-0.0456140344159647,10.2,-1.67,-8.35,1.47,-9.99,0.92,5.11,-8.98,-7.56,2.55,-9.07,-7.92,6.56,1.86,-9.93,1
2020-01-10,-0.465418,-36.83000000000001,0.0,-2.6829999999999985,5.19,-2.06,-1.6,3.78,1.73,-0.31,6.76,1.19,0.03,5.01,-1.34,-1.32,6.85,0.8,0.22,3.84,0.87,1.14,2.13,1.01,-2.62,1.32,-9.57,-6.53,12.56,12.56,0.33,0.38,-0.0499999999999999,0.4829524298201342,0.5276163209372478,-0.0446638911171135,6.38,-1.52,-2.12,6.24,-13.62,0.92,5.53,-8.32,-5.1,10.67,-11.53,-2.91,-1.87,3.17,-5.65,1
2020-01-17,-0.274513,-43.60000000000001,0.0,1.133500000000002,1.98,2.75,-3.46,0.9,5.66,-0.44,5.05,3.48,-0.94,1.88,3.3,-2.89,4.1,4.8,-1.34,3.38,2.27,0.66,1.46,2.63,-3.43,-19.63,-1.9,8.83,12.1,12.1,0.29,0.36,-0.07,0.4753839834003942,0.5120741801964491,-0.0366901967960549,-6.47,9.94,0.39,3.42,-2.58,-2.81,3.67,-4.59,-7.97,4.74,-3.63,-3.81,-7.66,6.42,-3.15,1
2020-01-24,0.0161148,18.090000000000003,0.0,0.0555000000000013,-0.61,3.09,-2.4,-0.99,5.35,0.07,1.65,3.78,0.69,-0.62,3.58,-1.91,0.94,6.34,-0.11,1.85,2.49,0.31,0.18,3.07,-2.85,-26.67,-0.95,26.54,14.56,14.56,0.29,0.38,-0.09,0.4922682011855381,0.5752612710360415,-0.0829930698505034,-3.64,4.81,3.56,4.06,-4.45,-1.04,-0.33,-1.1,-6.7,-1.79,-5.91,-2.69,-8.4,3.59,-4.72,1
2020-01-31,0.328337,67.85,0.0,2.1955000000000013,-4.41,6.48,-9.68,-3.84,7.25,-8.57,-1.36,6.37,-9.92,-4.21,6.65,-9.46,-1.18,7.61,-8.67,-0.88,4.42,-8.59,-4.42,4.43,-10.23,-20.03,5.97,1.76,18.84,18.84,0.23,0.39,-0.16,0.5008613187926289,0.4814016468335292,0.0194596719590995,-8.35,10.2,-11.46,0.92,1.47,-10.01,-7.56,5.11,-13.26,-7.92,2.55,-13.14,-9.93,6.56,-11.6,1
2020-02-07,0.4636289,66.30000000000001,0.0,-1.7692499999999984,-1.6,5.19,-13.45,-0.31,3.78,-12.8,0.03,6.76,-11.54,-1.32,5.01,-13.25,0.22,6.85,-10.97,1.14,3.84,-10.62,-3.69,2.92,-11.31,8.13,-18.02,-45.53,15.47,15.47,0.2,0.34,-0.14,0.5063330916801174,0.4829524298201342,0.0233806618599831,-2.12,6.38,-26.09,0.92,6.24,-10.73,-5.1,5.53,-15.91,-2.91,10.67,-25.36,-5.65,-1.87,-19.75,0
2020-02-14,0.148299,-32.790000000000006,0.0,-0.1157499999999984,-3.46,1.98,-27.57,-0.44,0.9,-28.58,-0.94,5.05,-23.24,-2.89,1.88,-27.59,-1.34,4.1,-22.98,0.66,3.38,-22.61,-3.06,-0.7,-27.04,29.36,-21.83,-72.51,13.68,13.68,0.14,0.31,-0.1699999999999999,0.4835128983629743,0.4753839834003942,0.00812891496258,0.39,-6.47,-41.8,-2.81,3.42,-29.98,-7.97,3.67,-39.52,-3.81,4.74,-42.01,-3.15,-7.66,-33.07,0
2020-02-21,-0.618602,68.98,0.0,0.0987500000000018,-2.4,-0.61,-29.89,0.07,-0.99,-37.59,0.69,1.65,-35.89,-1.91,-0.62,-31.35,-0.11,0.94,-34.54,0.31,1.85,-31.29,-2.85,0.18,-38.65,1.76,-20.03,-35.58,17.08,17.08,0.15,0.27,-0.12,0.4875595417483507,0.4922682011855381,-0.0047086594371873,3.56,-3.64,-50.44,-1.04,4.06,-27.35,-6.7,-0.33,-44.5,-2.69,-1.79,-46.7,-4.72,-8.4,-42.01,0
2020-02-28,-1.957975,28.049999999999983,0.0,0.4907500000000013,-9.68,-4.41,-16.26,-8.57,-3.84,-23.59,-9.92,-1.36,-22.47,-9.46,-4.21,-17.74,-8.67,-1.18,-23.23,-8.59,-0.88,-14.66,-10.23,-4.42,-20.31,-37.87,2.63,-60.95,40.11,40.11,0.21,0.22,-0.01,0.4953355457427442,0.5008613187926289,-0.0055257730498846,-11.46,-8.35,-34.54,-10.01,0.92,-13.61,-13.26,-7.56,-22.88,-13.14,-7.92,-35.84,-11.6,-9.93,-31.47,0
2020-03-06,-4.729674,20.359999999999985,0.0,1.4660000000000006,-13.45,-1.6,-16.2,-12.8,-0.31,-24.79,-11.54,0.03,-22.53,-13.25,-1.32,-17.84,-10.97,0.22,-22.11,-10.62,1.14,-17.33,-11.31,-3.69,-22.08,-83.18,26.33,45.65,41.94,41.94,0.45,0.19,0.26,0.5175779012135343,0.5063330916801174,0.0112448095334168,-26.09,-2.12,-38.72,-10.73,0.92,-18.74,-15.91,-5.1,-14.65,-25.36,-2.91,-31.06,-19.75,-5.65,-39.3,0
2020-03-13,-10.663383,378.35,1.0,-0.1617499999999985,-27.57,-3.46,7.92,-28.58,-0.44,3.35,-23.24,-0.94,1.76,-27.59,-2.89,6.87,-22.98,-1.34,0.14,-22.61,0.66,6.65,-27.04,-3.06,3.79,-46.67,39.45,-40.2,57.83,57.83,0.57,0.13,0.4399999999999999,0.5228463277964303,0.4835128983629743,0.0393334294334559,-41.8,0.39,-8.62,-29.98,-2.81,6.59,-39.52,-7.97,16.21,-42.01,-3.81,5.5,-33.07,-3.15,-16.1,0
2020-03-20,-18.127307,728.56,7.0,-3.4149999999999983,-29.89,-2.4,8.67,-37.59,0.07,13.29,-35.89,0.69,20.77,-31.35,-1.91,9.57,-34.54,-0.11,14.45,-31.29,0.31,17.04,-38.65,-2.85,18.0,-70.77,-22.16,-35.09,66.04,66.04,1.15,0.15,1.0,0.4958248670675724,0.4875595417483507,0.0082653253192216,-50.44,3.56,-2.82,-27.35,-1.04,-5.92,-44.5,-6.7,16.47,-46.7,-2.69,11.7,-42.01,-4.72,-8.97,0
2020-03-27,-23.024814,668.29,15.0,-2.9467499999999984,-16.26,-9.68,8.13,-23.59,-8.57,10.3,-22.47,-9.92,21.19,-17.74,-9.46,8.6,-23.23,-8.67,12.27,-14.66,-8.59,10.74,-20.31,-10.23,7.67,-43.11,-52.58,-49.22,65.54,65.54,1.42,0.21,1.21,0.5307142525200693,0.4953355457427442,0.035378706777325,-34.54,-11.46,0.4,-13.61,-10.01,-2.62,-22.88,-13.26,5.43,-35.84,-13.14,17.38,-31.47,-11.6,-3.37,0
2020-04-03,-25.96047,609.05,15.0,2.6042500000000026,-16.2,-13.45,8.01,-24.79,-12.8,14.14,-22.53,-11.54,21.72,-17.84,-13.25,9.04,-22.11,-10.97,10.81,-17.33,-10.62,13.58,-22.08,-11.31,9.71,-38.93,-72.1,-43.96,46.8,46.8,1.29,0.45,0.8400000000000001,0.543062989820064,0.5175779012135343,0.0254850886065296,-38.72,-26.09,28.86,-18.74,-10.73,1.32,-14.65,-15.91,-5.46,-31.06,-25.36,19.78,-39.3,-19.75,10.28,0
2020-04-17,-24.188704,123.82000000000004,9.0,-1.325499999999998,13.9,-31.87,4.52,21.92,-40.47,2.34,28.77,-39.42,8.75,15.4,-33.52,4.08,23.08,-37.83,1.46,19.93,-30.81,2.55,22.78,-38.42,1.73,-27.64,-60.95,-84.27,38.15,38.15,0.99,1.1,-0.1100000000000001,0.5449056323102148,0.519722352379688,0.0251832799305268,9.03,-52.93,15.97,1.4,-31.08,15.72,29.89,-49.5,5.68,9.6,-44.44,7.64,-9.46,-39.71,-2.53,0
2020-04-24,-19.033155,277.12,0.0,0.3825000000000017,1.13,-19.23,5.49,5.85,-28.14,7.94,18.15,-27.35,9.22,2.12,-21.0,5.86,10.11,-27.33,4.78,11.29,-20.93,6.37,7.18,-25.43,4.21,-48.51,45.65,-112.32,35.93,35.93,0.77,1.31,-0.54,0.5376328138416404,0.518485895953888,0.0191469178877523,-16.23,-36.25,25.02,-6.64,-19.96,17.89,-9.07,-20.77,0.44,4.05,-35.75,9.93,-19.06,-29.24,1.14,0
2020-05-01,-10.764587,197.18999999999997,0.0,-0.2774999999999981,5.66,-19.97,7.93,11.01,-26.32,7.98,19.75,-24.81,11.75,6.63,-21.19,7.93,9.95,-24.64,7.8,12.55,-20.59,9.09,8.18,-25.06,8.78,-69.37,-59.86,-285.29,37.19,37.19,0.42,1.35,-0.9300000000000002,0.5254307239030461,0.5338293984039052,-0.008398674500859,23.99,-40.19,16.31,0.71,-21.48,22.29,-10.44,-21.05,9.95,17.3,-38.39,15.75,12.06,-41.55,0.79,0
2020-05-15,2.973517,-379.4200000000001,-1.0,2.7925000000000013,3.04,6.3,4.57,1.84,10.44,9.12,8.8,18.8,6.68,2.78,7.18,5.44,0.98,13.85,9.57,2.24,10.8,8.12,0.58,8.98,7.74,-92.05,-27.87,-92.86,31.89,31.89,0.26,1.0,-0.74,0.5324820050607232,0.5415371757047817,-0.0090551706440584,11.91,-0.77,19.14,12.9,-0.52,2.88,1.56,12.44,6.58,7.32,-4.58,18.9,-3.16,-16.68,10.63,0
2020-05-22,6.953856999999999,-117.01,-1.0,-0.2789999999999983,2.86,6.99,4.19,3.83,11.44,7.16,8.76,22.71,5.64,3.0,7.95,4.83,2.41,16.26,9.36,4.94,13.3,7.04,2.84,10.9,4.88,-527.27,-93.79,26.6,28.16,28.16,0.25,0.88,-0.63,0.4906484637253649,0.5383261980652407,-0.0476777343398757,13.84,-5.64,11.79,20.68,-3.16,-2.48,-2.39,1.68,1.76,3.27,12.06,12.2,-7.59,-9.57,12.55,0
