Date,EPU Index,Previous EPU Index,EPU_Change
2021-11-29,124.21,120.35,3.8599999999999994
2021-11-30,151.67,155.89,-4.219999999999999
2021-12-01,129.59,124.21,5.38000000000001
2021-12-02,101.82,151.67,-49.849999999999994
2021-12-03,206.75,129.59,77.16
2021-12-06,136.55,101.82,34.73000000000002
2021-12-07,168.41,206.75,-38.34
2021-12-08,135.37,136.55,-1.1800000000000068
2021-12-09,124.54,168.41,-43.86999999999999
2021-12-10,126.71,135.37,-8.66000000000001
2021-12-13,269.57,124.54,145.02999999999997
2021-12-14,139.72,126.71,13.010000000000005
2021-12-15,169.98,269.57,-99.59
2021-12-16,230.02,139.72,90.30000000000001
2021-12-17,189.92,169.98,19.939999999999998
2021-12-20,291.07,230.02,61.04999999999998
2021-12-21,230.71,189.92,40.79000000000002
2021-12-22,246.54,291.07,-44.53
2021-12-23,297.2,230.71,66.48999999999998
2021-12-24,185.29,246.54,-61.25
2021-12-29,555.33,297.2,258.13000000000005
2021-12-30,318.7,185.29,133.41
2021-12-31,400.19,555.33,-155.14000000000004
2022-01-04,384.0,318.7,65.30000000000001
2022-01-05,299.96,400.19,-100.23000000000002
2022-01-06,310.58,384.0,-73.42000000000002
2022-01-07,349.82,299.96,49.860000000000014
2022-01-10,366.93,310.58,56.35000000000002
2022-01-11,362.98,349.82,13.160000000000025
2022-01-12,240.6,366.93,-126.33000000000001
2022-01-13,254.32,362.98,-108.66000000000003
2022-01-14,133.84,240.6,-106.75999999999999
2022-01-17,369.88,254.32,115.56
2022-01-18,353.9,133.84,220.05999999999997
2022-01-19,299.31,369.88,-70.57
2022-01-20,315.09,353.9,-38.81
2022-01-21,327.52,299.31,28.20999999999998
2022-01-24,140.64,315.09,-174.45
2022-01-25,246.27,327.52,-81.24999999999997
2022-01-26,334.67,140.64,194.03000000000003
2022-01-27,163.46,246.27,-82.81
2022-01-28,337.49,334.67,2.819999999999993
2022-01-31,318.42,163.46,154.96
2022-02-01,208.32,337.49,-129.17000000000002
2022-02-02,223.58,318.42,-94.84
2022-02-03,210.91,208.32,2.5900000000000034
2022-02-04,153.08,223.58,-70.5
2022-02-07,178.61,210.91,-32.29999999999998
2022-02-08,275.87,153.08,122.78999999999999
2022-02-09,281.7,178.61,103.08999999999997
2022-02-10,272.62,275.87,-3.25
2022-02-11,172.09,281.7,-109.60999999999999
2022-02-14,223.9,272.62,-48.72
2022-02-15,316.41,172.09,144.32000000000002
2022-02-16,380.57,223.9,156.67
2022-02-17,189.34,316.41,-127.07000000000002
2022-02-18,288.44,380.57,-92.13
2022-02-21,251.11,189.34,61.77000000000001
2022-02-22,123.23,288.44,-165.20999999999998
2022-02-23,149.11,251.11,-102.0
2022-02-24,258.79,123.23,135.56
2022-02-25,186.21,149.11,37.099999999999994
2022-02-28,174.31,258.79,-84.48000000000002
2022-03-01,166.59,186.21,-19.620000000000005
2022-03-02,318.91,174.31,144.60000000000002
2022-03-03,197.86,166.59,31.27000000000001
2022-03-04,297.35,318.91,-21.560000000000002
2022-03-07,139.76,197.86,-58.10000000000002
2022-03-08,272.19,297.35,-25.160000000000025
2022-03-09,163.72,139.76,23.960000000000008
2022-03-10,207.37,272.19,-64.82
2022-03-11,326.59,163.72,162.86999999999998
2022-03-14,246.14,207.37,38.76999999999998
2022-03-15,149.59,326.59,-176.99999999999997
2022-03-16,185.7,246.14,-60.44
2022-03-17,539.42,149.59,389.8299999999999
2022-03-18,318.29,185.7,132.59000000000003
2022-03-21,300.2,539.42,-239.21999999999997
2022-03-22,174.87,318.29,-143.42000000000002
2022-03-23,655.45,300.2,355.25000000000006
2022-03-24,684.53,174.87,509.65999999999997
2022-03-25,504.65,655.45,-150.80000000000007
2022-03-28,244.03,684.53,-440.5
2022-03-29,359.43,504.65,-145.21999999999997
2022-03-30,228.05,244.03,-15.97999999999999
2022-03-31,277.66,359.43,-81.76999999999998
2022-04-01,135.43,228.05,-92.62
2022-04-04,85.73,277.66,-191.93
2022-04-05,142.06,135.43,6.6299999999999955
2022-04-06,94.13,85.73,8.399999999999991
2022-04-07,210.63,142.06,68.57
2022-04-08,244.58,94.13,150.45000000000002
2022-04-11,154.28,210.63,-56.349999999999994
2022-04-12,184.79,244.58,-59.79000000000002
2022-04-13,55.77,154.28,-98.50999999999999
2022-04-14,200.94,184.79,16.150000000000006
2022-04-19,159.37,55.77,103.6
2022-04-20,234.39,200.94,33.44999999999999
2022-04-21,35.99,159.37,-123.38
2022-04-22,124.8,234.39,-109.58999999999999
2022-04-25,123.29,35.99,87.30000000000001
2022-04-26,67.3,124.8,-57.5
2022-04-27,311.69,123.29,188.39999999999998
2022-04-28,552.51,67.3,485.21
2022-04-29,122.54,311.69,-189.14999999999998
2022-05-03,203.37,552.51,-349.14
2022-05-04,200.47,122.54,77.92999999999999
2022-05-05,97.58,203.37,-105.79
2022-05-06,179.23,200.47,-21.24000000000001
2022-05-09,280.21,97.58,182.63
2022-05-10,112.61,179.23,-66.61999999999999
2022-05-11,208.34,280.21,-71.86999999999998
2022-05-12,171.39,112.61,58.77999999999999
2022-05-13,122.76,208.34,-85.58
2022-05-16,155.93,171.39,-15.45999999999998
2022-05-17,158.29,122.76,35.52999999999999
2022-05-18,127.32,155.93,-28.610000000000014
2022-05-19,542.54,158.29,384.25
2022-05-20,96.6,127.32,-30.72
2022-05-23,252.82,542.54,-289.71999999999997
2022-05-24,109.47,96.6,12.870000000000005
2022-05-25,164.81,252.82,-88.00999999999999
2022-05-26,183.31,109.47,73.84
2022-05-27,181.38,164.81,16.569999999999993
2022-05-30,88.24,183.31,-95.07000000000001
2022-05-31,260.08,181.38,78.69999999999999
2022-06-01,225.87,88.24,137.63
2022-06-06,237.37,260.08,-22.70999999999998
2022-06-07,194.89,225.87,-30.980000000000018
2022-06-08,245.92,237.37,8.549999999999983
2022-06-09,241.33,194.89,46.440000000000026
2022-06-10,112.29,245.92,-133.63
2022-06-13,186.92,241.33,-54.410000000000025
2022-06-14,227.69,112.29,115.39999999999999
2022-06-15,345.88,186.92,158.96
2022-06-16,148.82,227.69,-78.87
2022-06-17,154.06,345.88,-191.82
2022-06-20,161.3,148.82,12.480000000000018
2022-06-21,138.48,154.06,-15.580000000000013
2022-06-22,185.46,161.3,24.159999999999997
2022-06-23,327.97,138.48,189.49000000000004
2022-06-24,188.24,185.46,2.780000000000001
2022-06-27,109.44,327.97,-218.53000000000003
2022-06-28,67.29,188.24,-120.95
2022-06-29,191.26,109.44,81.82
2022-06-30,113.91,67.29,46.61999999999999
2022-07-01,201.2,191.26,9.939999999999998
2022-07-04,163.53,113.91,49.620000000000005
2022-07-05,198.99,201.2,-2.2099999999999795
2022-07-06,584.96,163.53,421.43000000000006
2022-07-07,438.48,198.99,239.49
2022-07-08,532.69,584.96,-52.26999999999998
2022-07-11,607.63,438.48,169.14999999999998
2022-07-12,171.09,532.69,-361.6
2022-07-13,329.9,607.63,-277.73
2022-07-14,255.5,171.09,84.41
2022-07-15,144.77,329.9,-185.12999999999997
2022-07-18,156.67,255.5,-98.83000000000001
2022-07-19,267.85,144.77,123.08000000000001
2022-07-20,184.9,156.67,28.230000000000018
2022-07-21,119.01,267.85,-148.84000000000003
2022-07-22,134.37,184.9,-50.53
2022-07-25,36.77,119.01,-82.24000000000001
2022-07-26,66.65,134.37,-67.72
2022-07-27,273.62,36.77,236.85
2022-07-28,379.55,66.65,312.9
2022-07-29,218.47,273.62,-55.150000000000006
2022-08-01,230.05,379.55,-149.5
2022-08-02,325.65,218.47,107.17999999999998
2022-08-03,251.89,230.05,21.839999999999975
2022-08-04,239.5,325.65,-86.14999999999998
2022-08-05,167.53,251.89,-84.35999999999999
2022-08-08,214.05,239.5,-25.44999999999999
2022-08-09,217.51,167.53,49.97999999999999
2022-08-10,197.6,214.05,-16.450000000000017
2022-08-11,90.62,217.51,-126.88999999999999
2022-08-12,124.18,197.6,-73.41999999999999
2022-08-15,132.17,90.62,41.54999999999998
2022-08-16,229.9,124.18,105.72
2022-08-17,176.61,132.17,44.440000000000026
2022-08-18,209.28,229.9,-20.620000000000005
2022-08-19,70.3,176.61,-106.31000000000002
2022-08-22,120.27,209.28,-89.01
2022-08-23,148.11,70.3,77.81000000000002
2022-08-24,184.93,120.27,64.66000000000001
2022-08-25,171.46,148.11,23.349999999999994
2022-08-26,177.44,184.93,-7.490000000000009
2022-08-30,118.1,171.46,-53.360000000000014
2022-08-31,321.27,177.44,143.82999999999998
2022-09-01,164.66,118.1,46.56
2022-09-02,182.75,321.27,-138.51999999999998
2022-09-05,261.51,164.66,96.85
2022-09-06,436.42,182.75,253.67000000000002
2022-09-07,510.76,261.51,249.25
2022-09-08,533.78,436.42,97.35999999999996
2022-09-09,135.91,510.76,-374.85
2022-09-12,231.38,533.78,-302.4
2022-09-13,106.77,135.91,-29.14
2022-09-14,141.44,231.38,-89.94
2022-09-15,196.63,106.77,89.86
2022-09-16,132.15,141.44,-9.289999999999992
2022-09-20,356.01,196.63,159.38
2022-09-21,327.74,132.15,195.59
2022-09-22,340.35,356.01,-15.659999999999968
2022-09-23,297.97,327.74,-29.769999999999982
2022-09-26,354.64,340.35,14.289999999999964
2022-09-27,718.51,297.97,420.53999999999996
2022-09-28,1223.45,354.64,868.8100000000001
2022-09-29,525.94,718.51,-192.56999999999994
2022-09-30,381.34,1223.45,-842.1100000000001
2022-10-03,424.64,525.94,-101.30000000000007
2022-10-04,326.82,381.34,-54.51999999999998
2022-10-05,761.39,424.64,336.75
2022-10-06,491.55,326.82,164.73000000000002
2022-10-07,410.71,761.39,-350.68
2022-10-10,258.87,491.55,-232.68
2022-10-11,373.98,410.71,-36.72999999999996
2022-10-12,547.91,258.87,289.03999999999996
2022-10-13,748.17,373.98,374.18999999999994
2022-10-14,407.13,547.91,-140.77999999999997
2022-10-17,1657.06,748.17,908.89
2022-10-18,1091.83,407.13,684.6999999999999
2022-10-19,1556.81,1657.06,-100.25
2022-10-20,686.01,1091.83,-405.81999999999994
2022-10-21,770.44,1556.81,-786.3699999999999
2022-10-24,394.66,686.01,-291.34999999999997
2022-10-25,605.28,770.44,-165.16000000000008
2022-10-26,802.51,394.66,407.84999999999997
2022-10-27,386.55,605.28,-218.72999999999996
2022-10-28,398.56,802.51,-403.95
2022-10-31,97.54,386.55,-289.01
2022-11-01,228.41,398.56,-170.15
2022-11-02,421.31,97.54,323.77
2022-11-03,545.58,228.41,317.1700000000001
2022-11-04,271.58,421.31,-149.73000000000002
2022-11-07,284.1,545.58,-261.48
2022-11-08,382.61,271.58,111.03000000000003
2022-11-09,501.68,284.1,217.57999999999998
2022-11-10,378.16,382.61,-4.449999999999989
2022-11-11,362.29,501.68,-139.39
2022-11-14,314.64,378.16,-63.52000000000004
2022-11-15,187.59,362.29,-174.70000000000002
2022-11-16,358.61,314.64,43.97000000000003
2022-11-17,513.07,187.59,325.48
2022-11-18,520.57,358.61,161.96000000000004
2022-11-21,268.4,513.07,-244.67000000000007
2022-11-22,248.13,520.57,-272.44000000000005
2022-11-23,265.29,268.4,-3.109999999999957
2022-11-24,218.9,248.13,-29.22999999999999
2022-11-25,226.94,265.29,-38.35000000000002
2022-11-28,230.83,218.9,11.930000000000007
2022-11-29,279.88,226.94,52.94
2022-11-30,212.05,230.83,-18.78
2022-12-01,219.97,279.88,-59.91
2022-12-02,490.23,212.05,278.18
2022-12-05,1529.24,219.97,1309.27
2022-12-06,213.92,490.23,-276.31000000000006
2022-12-07,194.59,1529.24,-1334.65
2022-12-08,250.64,213.92,36.72
2022-12-09,144.26,194.59,-50.33000000000001
2022-12-12,246.98,250.64,-3.6599999999999966
2022-12-13,178.43,144.26,34.170000000000016
2022-12-14,602.59,246.98,355.61
2022-12-15,197.4,178.43,18.97
2022-12-16,354.68,602.59,-247.91000000000003
2022-12-19,166.34,197.4,-31.060000000000002
2022-12-20,116.38,354.68,-238.3
2022-12-21,131.5,166.34,-34.84
2022-12-22,177.63,116.38,61.25
2022-12-23,100.89,131.5,-30.61
2022-12-28,50.78,177.63,-126.85
2022-12-29,286.71,100.89,185.82
2022-12-30,78.79,50.78,28.010000000000005
2023-01-03,243.81,286.71,-42.89999999999998
2023-01-04,279.52,78.79,200.72999999999996
2023-01-05,401.46,243.81,157.64999999999998
2023-01-06,157.26,279.52,-122.25999999999999
2023-01-09,314.39,401.46,-87.07
2023-01-10,224.72,157.26,67.46000000000001
2023-01-11,358.63,314.39,44.24000000000001
2023-01-12,403.58,224.72,178.85999999999999
2023-01-13,96.35,358.63,-262.28
2023-01-16,124.37,403.58,-279.21
2023-01-17,275.04,96.35,178.69000000000003
2023-01-18,272.91,124.37,148.54000000000002
2023-01-19,229.64,275.04,-45.400000000000034
2023-01-20,381.46,272.91,108.54999999999995
2023-01-23,112.84,229.64,-116.79999999999998
2023-01-24,193.63,381.46,-187.82999999999998
2023-01-25,116.71,112.84,3.8699999999999903
2023-01-26,257.95,193.63,64.32
2023-01-27,141.76,116.71,25.049999999999997
2023-01-30,239.44,257.95,-18.50999999999999
2023-01-31,270.87,141.76,129.11
2023-02-01,182.71,239.44,-56.72999999999999
2023-02-02,153.19,270.87,-117.68
2023-02-03,297.93,182.71,115.22
2023-02-06,182.09,153.19,28.900000000000006
2023-02-07,207.74,297.93,-90.19
2023-02-08,448.21,182.09,266.12
2023-02-09,247.48,207.74,39.73999999999998
2023-02-10,157.5,448.21,-290.71
2023-02-13,62.82,247.48,-184.66
2023-02-14,199.27,157.5,41.77000000000001
2023-02-15,219.63,62.82,156.81
2023-02-16,265.44,199.27,66.16999999999999
2023-02-17,148.32,219.63,-71.31
2023-02-20,253.99,265.44,-11.449999999999989
2023-02-21,132.49,148.32,-15.829999999999984
2023-02-22,373.02,253.99,119.02999999999997
2023-02-23,280.83,132.49,148.33999999999997
2023-02-24,155.84,373.02,-217.17999999999998
2023-02-27,169.84,280.83,-110.98999999999998
2023-02-28,275.4,155.84,119.55999999999997
2023-03-01,445.96,169.84,276.12
2023-03-02,282.36,275.4,6.960000000000036
2023-03-03,174.45,445.96,-271.51
2023-03-06,160.47,282.36,-121.89000000000001
2023-03-07,327.93,174.45,153.48000000000002
2023-03-08,257.67,160.47,97.20000000000002
2023-03-09,124.25,327.93,-203.68
2023-03-10,134.08,257.67,-123.59
2023-03-13,46.85,124.25,-77.4
2023-03-14,318.01,134.08,183.92999999999998
2023-03-15,290.24,46.85,243.39000000000001
2023-03-16,341.23,318.01,23.220000000000027
2023-03-17,156.78,290.24,-133.46
2023-03-20,46.07,341.23,-295.16
2023-03-21,63.07,156.78,-93.71000000000001
2023-03-22,108.96,46.07,62.88999999999999
2023-03-23,324.58,63.07,261.51
2023-03-24,114.5,108.96,5.540000000000006
2023-03-27,180.42,324.58,-144.16
2023-03-28,582.91,114.5,468.40999999999997
2023-03-29,97.68,180.42,-82.73999999999998
2023-03-30,208.86,582.91,-374.04999999999995
2023-03-31,224.24,97.68,126.56
2023-04-03,162.39,208.86,-46.47000000000003
2023-04-04,272.25,224.24,48.00999999999999
2023-04-05,122.06,162.39,-40.329999999999984
2023-04-06,200.58,272.25,-71.66999999999999
2023-04-11,144.58,122.06,22.52000000000001
2023-04-12,272.09,200.58,71.50999999999996
2023-04-13,109.16,144.58,-35.420000000000016
2023-04-14,67.95,272.09,-204.14
2023-04-17,124.16,109.16,15.0
2023-04-18,205.33,67.95,137.38
2023-04-19,233.88,124.16,109.72
2023-04-20,144.91,205.33,-60.420000000000016
2023-04-21,126.05,233.88,-107.83
2023-04-24,146.56,144.91,1.6500000000000057
2023-04-25,1065.08,126.05,939.03
2023-04-26,149.17,146.56,2.609999999999985
2023-04-27,106.02,1065.08,-959.06
2023-04-28,176.36,149.17,27.190000000000026
2023-05-02,88.02,106.02,-18.0
2023-05-03,228.56,176.36,52.19999999999999
2023-05-04,274.8,88.02,186.78000000000003
2023-05-05,144.1,228.56,-84.46000000000001
2023-05-09,143.86,274.8,-130.94
2023-05-10,165.68,144.1,21.580000000000013
2023-05-11,126.7,143.86,-17.16000000000001
2023-05-12,95.66,165.68,-70.02000000000001
2023-05-15,32.07,126.7,-94.63
2023-05-16,215.83,95.66,120.17000000000002
2023-05-17,173.03,32.07,140.96
2023-05-18,200.01,215.83,-15.820000000000022
2023-05-19,225.89,173.03,52.859999999999985
2023-05-22,447.91,200.01,247.90000000000003
2023-05-23,45.6,225.89,-180.29
2023-05-24,592.74,447.91,144.82999999999998
2023-05-25,177.08,45.6,131.48000000000002
2023-05-26,180.22,592.74,-412.52
2023-05-30,16.66,177.08,-160.42000000000002
2023-05-31,169.27,180.22,-10.949999999999989
2023-06-01,198.26,16.66,181.6
2023-06-02,275.72,169.27,106.45000000000002
2023-06-05,86.44,198.26,-111.82
2023-06-06,78.11,275.72,-197.61
2023-06-07,127.36,86.44,40.92
2023-06-08,267.85,78.11,189.74
2023-06-09,238.84,127.36,111.48
2023-06-12,153.81,267.85,-114.04000000000002
2023-06-13,95.78,238.84,-143.06
2023-06-14,221.02,153.81,67.21000000000001
2023-06-15,243.35,95.78,147.57
2023-06-16,201.36,221.02,-19.659999999999997
2023-06-19,139.46,243.35,-103.88999999999999
2023-06-20,211.24,201.36,9.879999999999995
2023-06-21,241.79,139.46,102.32999999999998
2023-06-22,333.3,211.24,122.06
2023-06-23,167.65,241.79,-74.13999999999999
2023-06-26,34.41,333.3,-298.89
2023-06-27,356.14,167.65,188.48999999999998
2023-06-28,110.22,34.41,75.81
2023-06-29,94.47,356.14,-261.66999999999996
2023-06-30,147.96,110.22,37.74000000000001
2023-07-03,67.55,94.47,-26.92
2023-07-04,118.0,147.96,-29.960000000000008
2023-07-05,26.61,67.55,-40.94
2023-07-06,181.48,118.0,63.47999999999999
2023-07-07,144.84,26.61,118.23
2023-07-10,219.64,181.48,38.16
2023-07-11,69.71,144.84,-75.13000000000001
2023-07-12,29.41,219.64,-190.23
2023-07-13,215.76,69.71,146.05
2023-07-14,75.52,29.41,46.11
2023-07-17,140.27,215.76,-75.48999999999998
2023-07-18,212.48,75.52,136.95999999999998
2023-07-19,68.84,140.27,-71.43
2023-07-20,237.82,212.48,25.340000000000003
2023-07-21,119.91,68.84,51.06999999999999
2023-07-24,153.78,237.82,-84.03999999999999
2023-07-25,186.75,119.91,66.84
2023-07-26,304.02,153.78,150.23999999999998
2023-07-27,195.51,186.75,8.759999999999991
2023-07-28,188.77,304.02,-115.24999999999997
2023-07-31,71.42,195.51,-124.08999999999999
2023-08-01,108.38,188.77,-80.39000000000001
2023-08-02,235.46,71.42,164.04000000000002
2023-08-03,176.42,108.38,68.03999999999999
2023-08-04,157.0,235.46,-78.46000000000001
2023-08-07,195.37,176.42,18.950000000000017
2023-08-08,240.76,157.0,83.75999999999999
2023-08-09,144.69,195.37,-50.68000000000001
2023-08-10,290.26,240.76,49.5
2023-08-11,122.51,144.69,-22.179999999999993
2023-08-14,281.32,290.26,-8.939999999999998
2023-08-15,266.73,122.51,144.22000000000003
2023-08-16,189.95,281.32,-91.37
2023-08-17,378.52,266.73,111.78999999999996
2023-08-18,74.86,189.95,-115.08999999999999
2023-08-21,219.52,378.52,-158.99999999999997
2023-08-22,181.97,74.86,107.11
2023-08-23,141.07,219.52,-78.45000000000002
2023-08-24,349.94,181.97,167.97
2023-08-25,125.99,141.07,-15.079999999999998
2023-08-29,171.0,349.94,-178.94
2023-08-30,144.32,125.99,18.33
2023-08-31,313.73,171.0,142.73000000000002
2023-09-01,121.45,144.32,-22.86999999999999
2023-09-04,85.11,313.73,-228.62
2023-09-05,84.91,121.45,-36.540000000000006
2023-09-06,329.88,85.11,244.76999999999998
2023-09-07,147.3,84.91,62.390000000000015
2023-09-08,105.42,329.88,-224.45999999999998
2023-09-11,254.88,147.3,107.57999999999998
2023-09-12,69.81,105.42,-35.61
2023-09-13,98.92,254.88,-155.95999999999998
2023-09-14,206.7,69.81,136.89
2023-09-15,171.8,98.92,72.88000000000001
2023-09-18,253.12,206.7,46.420000000000016
2023-09-19,243.9,171.8,72.1
2023-09-20,184.81,253.12,-68.31
2023-09-21,152.74,243.9,-91.16
2023-09-22,214.48,184.81,29.669999999999987
2023-09-25,285.46,152.74,132.71999999999997
2023-09-26,117.74,214.48,-96.74
2023-09-27,331.94,285.46,46.48000000000002
2023-09-28,125.66,117.74,7.920000000000002
2023-09-29,164.83,331.94,-167.10999999999999
2023-10-02,152.31,125.66,26.650000000000006
2023-10-03,151.03,164.83,-13.800000000000011
2023-10-04,155.39,152.31,3.079999999999984
2023-10-05,112.09,151.03,-38.94
2023-10-06,188.3,155.39,32.910000000000025
2023-10-09,189.91,112.09,77.82
2023-10-10,791.43,188.3,603.1299999999999
2023-10-11,347.21,189.91,157.29999999999998
2023-10-12,153.68,791.43,-637.75
2023-10-13,166.46,347.21,-180.74999999999997
2023-10-16,200.46,153.68,46.78
2023-10-17,104.11,166.46,-62.35000000000001
2023-10-18,178.99,200.46,-21.47
2023-10-19,128.79,104.11,24.679999999999993
2023-10-20,196.21,178.99,17.22
2023-10-23,53.86,128.79,-74.92999999999999
2023-10-24,156.6,196.21,-39.610000000000014
2023-10-25,371.59,53.86,317.72999999999996
2023-10-26,668.47,156.6,511.87
2023-10-27,146.64,371.59,-224.95
2023-10-30,631.76,668.47,-36.710000000000036
2023-10-31,315.68,146.64,169.04000000000002
2023-11-01,147.01,631.76,-484.75
2023-11-02,168.72,315.68,-146.96
2023-11-03,103.24,147.01,-43.769999999999996
2023-11-06,201.6,168.72,32.879999999999995
2023-11-07,71.36,103.24,-31.879999999999995
2023-11-08,265.48,201.6,63.880000000000024
2023-11-09,97.39,71.36,26.03
2023-11-10,167.43,265.48,-98.05000000000001
2023-11-13,18.07,97.39,-79.32
2023-11-14,127.4,167.43,-40.03
2023-11-15,119.61,18.07,101.53999999999999
2023-11-16,186.2,127.4,58.79999999999998
2023-11-17,147.87,119.61,28.260000000000005
2023-11-20,73.29,186.2,-112.90999999999998
2023-11-21,180.65,147.87,32.78
2023-11-22,231.09,73.29,157.8
2023-11-23,310.12,180.65,129.47
2023-11-24,133.48,231.09,-97.61000000000001
2023-11-27,67.26,310.12,-242.86
2023-11-28,247.37,133.48,113.89000000000001
2023-11-29,90.17,67.26,22.909999999999997
2023-11-30,341.8,247.37,94.43
2023-12-01,301.39,90.17,211.21999999999997
2023-12-04,140.93,341.8,-200.87
2023-12-05,151.74,301.39,-149.64999999999998
2023-12-06,121.06,140.93,-19.870000000000005
2023-12-07,41.54,151.74,-110.20000000000002
2023-12-08,221.97,121.06,100.91
2023-12-11,156.99,41.54,115.45000000000002
2023-12-12,466.15,221.97,244.17999999999998
2023-12-13,334.7,156.99,177.70999999999998
2023-12-14,198.64,466.15,-267.51
2023-12-15,160.85,334.7,-173.85
2023-12-18,34.56,198.64,-164.07999999999998
2023-12-19,651.44,160.85,490.59000000000003
2023-12-20,376.33,34.56,341.77
2023-12-21,157.16,651.44,-494.2800000000001
2023-12-22,143.09,376.33,-233.23999999999998
2023-12-27,177.3,157.16,20.140000000000015
2023-12-28,179.89,143.09,36.79999999999998
2023-12-29,69.57,177.3,-107.73000000000002
