Date,StringencyIndex_Average,Previous Stringency,Stringency_Change
2021-06-08,58.33,58.33,0.0
2021-06-08,51.39,58.33,-6.939999999999998
2021-06-08,52.78,51.39,1.3900000000000006
2021-06-08,50.0,52.78,-2.780000000000001
2021-06-09,51.39,50.0,1.3900000000000006
2021-06-09,52.78,52.78,0.0
2021-06-09,58.33,52.78,5.549999999999997
2021-06-09,50.0,58.33,-8.329999999999998
2021-06-09,52.78,51.39,1.3900000000000006
2021-06-10,50.0,52.78,-2.780000000000001
2021-06-10,52.78,50.0,2.780000000000001
2021-06-10,51.39,51.39,0.0
2021-06-10,52.78,52.78,0.0
2021-06-10,58.33,58.33,0.0
2021-06-11,50.0,50.0,0.0
2021-06-11,52.78,52.78,0.0
2021-06-11,51.39,50.0,1.3900000000000006
2021-06-11,52.78,52.78,0.0
2021-06-11,58.33,51.39,6.939999999999998
2021-06-12,52.78,52.78,0.0
2021-06-12,52.78,58.33,-5.549999999999997
2021-06-12,58.33,50.0,8.329999999999998
2021-06-12,51.39,52.78,-1.3900000000000006
2021-06-12,50.0,51.39,-1.3900000000000006
2021-06-13,50.0,52.78,-2.780000000000001
2021-06-13,52.78,58.33,-5.549999999999997
2021-06-13,51.39,52.78,-1.3900000000000006
2021-06-13,58.33,52.78,5.549999999999997
2021-06-13,52.78,58.33,-5.549999999999997
2021-06-14,50.0,51.39,-1.3900000000000006
2021-06-14,52.78,50.0,2.780000000000001
2021-06-14,58.33,50.0,8.329999999999998
2021-06-14,51.39,52.78,-1.3900000000000006
2021-06-14,52.78,51.39,1.3900000000000006
2021-06-15,52.78,58.33,-5.549999999999997
2021-06-15,58.33,52.78,5.549999999999997
2021-06-15,52.78,50.0,2.780000000000001
2021-06-15,50.0,52.78,-2.780000000000001
2021-06-15,51.39,58.33,-6.939999999999998
2021-06-16,52.78,51.39,1.3900000000000006
2021-06-16,50.0,52.78,-2.780000000000001
2021-06-16,51.39,52.78,-1.3900000000000006
2021-06-16,52.78,58.33,-5.549999999999997
2021-06-16,58.33,52.78,5.549999999999997
2021-06-17,52.78,50.0,2.780000000000001
2021-06-17,52.78,51.39,1.3900000000000006
2021-06-17,51.39,52.78,-1.3900000000000006
2021-06-17,52.78,50.0,2.780000000000001
2021-06-17,50.0,51.39,-1.3900000000000006
2021-06-18,52.78,52.78,0.0
2021-06-18,52.78,58.33,-5.549999999999997
2021-06-18,51.39,52.78,-1.3900000000000006
2021-06-18,52.78,52.78,0.0
2021-06-18,50.0,51.39,-1.3900000000000006
2021-06-19,52.78,52.78,0.0
2021-06-19,52.78,50.0,2.780000000000001
2021-06-19,52.78,52.78,0.0
2021-06-19,50.0,52.78,-2.780000000000001
2021-06-19,51.39,51.39,0.0
2021-06-20,51.39,52.78,-1.3900000000000006
2021-06-20,50.0,50.0,0.0
2021-06-20,52.78,52.78,0.0
2021-06-20,52.78,52.78,0.0
2021-06-20,52.78,52.78,0.0
2021-06-21,50.0,50.0,0.0
2021-06-21,51.39,51.39,0.0
2021-06-21,52.78,51.39,1.3900000000000006
2021-06-21,52.78,50.0,2.780000000000001
2021-06-21,52.78,52.78,0.0
2021-06-22,51.39,52.78,-1.3900000000000006
2021-06-22,50.0,52.78,-2.780000000000001
2021-06-22,52.78,50.0,2.780000000000001
2021-06-22,52.78,51.39,1.3900000000000006
2021-06-22,52.78,52.78,0.0
2021-06-23,52.78,52.78,0.0
2021-06-23,52.78,52.78,0.0
2021-06-23,50.0,51.39,-1.3900000000000006
2021-06-23,52.78,50.0,2.780000000000001
2021-06-23,51.39,52.78,-1.3900000000000006
2021-06-24,52.78,52.78,0.0
2021-06-24,52.78,52.78,0.0
2021-06-24,50.0,52.78,-2.780000000000001
2021-06-24,52.78,52.78,0.0
2021-06-24,51.39,50.0,1.3900000000000006
2021-06-25,52.78,52.78,0.0
2021-06-25,50.0,51.39,-1.3900000000000006
2021-06-25,52.78,52.78,0.0
2021-06-25,52.78,52.78,0.0
2021-06-25,51.39,50.0,1.3900000000000006
2021-06-26,50.0,52.78,-2.780000000000001
2021-06-26,52.78,51.39,1.3900000000000006
2021-06-26,52.78,52.78,0.0
2021-06-26,51.39,50.0,1.3900000000000006
2021-06-26,52.78,52.78,0.0
2021-06-27,52.78,52.78,0.0
2021-06-27,52.78,51.39,1.3900000000000006
2021-06-27,52.78,50.0,2.780000000000001
2021-06-27,51.39,52.78,-1.3900000000000006
2021-06-27,50.0,52.78,-2.780000000000001
2021-06-28,52.78,51.39,1.3900000000000006
2021-06-28,52.78,52.78,0.0
2021-06-28,50.0,52.78,-2.780000000000001
2021-06-28,51.39,52.78,-1.3900000000000006
2021-06-28,52.78,52.78,0.0
2021-06-29,51.39,51.39,0.0
2021-06-29,52.78,50.0,2.780000000000001
2021-06-29,52.78,52.78,0.0
2021-06-29,52.78,52.78,0.0
2021-06-29,50.0,50.0,0.0
2021-06-30,50.0,51.39,-1.3900000000000006
2021-06-30,51.39,52.78,-1.3900000000000006
2021-06-30,52.78,51.39,1.3900000000000006
2021-06-30,52.78,52.78,0.0
2021-06-30,52.78,52.78,0.0
2021-07-01,50.0,52.78,-2.780000000000001
2021-07-01,52.78,50.0,2.780000000000001
2021-07-01,52.78,50.0,2.780000000000001
2021-07-01,52.78,51.39,1.3900000000000006
2021-07-01,51.39,52.78,-1.3900000000000006
2021-07-02,52.78,52.78,0.0
2021-07-02,52.78,52.78,0.0
2021-07-02,52.78,50.0,2.780000000000001
2021-07-02,51.39,52.78,-1.3900000000000006
2021-07-02,50.0,52.78,-2.780000000000001
2021-07-03,52.78,52.78,0.0
2021-07-03,52.78,51.39,1.3900000000000006
2021-07-03,52.78,52.78,0.0
2021-07-03,51.39,52.78,-1.3900000000000006
2021-07-03,50.0,52.78,-2.780000000000001
2021-07-04,52.78,51.39,1.3900000000000006
2021-07-04,52.78,50.0,2.780000000000001
2021-07-04,51.39,52.78,-1.3900000000000006
2021-07-04,52.78,52.78,0.0
2021-07-04,50.0,52.78,-2.780000000000001
2021-07-05,50.0,51.39,-1.3900000000000006
2021-07-05,52.78,50.0,2.780000000000001
2021-07-05,52.78,52.78,0.0
2021-07-05,51.39,52.78,-1.3900000000000006
2021-07-05,52.78,51.39,1.3900000000000006
2021-07-06,52.78,52.78,0.0
2021-07-06,52.78,50.0,2.780000000000001
2021-07-06,52.78,50.0,2.780000000000001
2021-07-06,51.39,52.78,-1.3900000000000006
2021-07-06,50.0,52.78,-2.780000000000001
2021-07-07,51.39,51.39,0.0
2021-07-07,52.78,52.78,0.0
2021-07-07,52.78,52.78,0.0
2021-07-07,50.0,52.78,-2.780000000000001
2021-07-07,52.78,52.78,0.0
2021-07-08,52.78,51.39,1.3900000000000006
2021-07-08,51.39,50.0,1.3900000000000006
2021-07-08,52.78,51.39,1.3900000000000006
2021-07-08,50.0,52.78,-2.780000000000001
2021-07-08,52.78,52.78,0.0
2021-07-09,50.0,50.0,0.0
2021-07-09,51.39,52.78,-1.3900000000000006
2021-07-09,52.78,52.78,0.0
2021-07-09,52.78,51.39,1.3900000000000006
2021-07-09,52.78,52.78,0.0
2021-07-10,51.39,50.0,1.3900000000000006
2021-07-10,52.78,52.78,0.0
2021-07-10,50.0,50.0,0.0
2021-07-10,52.78,51.39,1.3900000000000006
2021-07-10,52.78,52.78,0.0
2021-07-11,52.78,52.78,0.0
2021-07-11,52.78,52.78,0.0
2021-07-11,51.39,51.39,0.0
2021-07-11,52.78,52.78,0.0
2021-07-11,50.0,50.0,0.0
2021-07-12,52.78,52.78,0.0
2021-07-12,52.78,52.78,0.0
2021-07-12,50.0,52.78,-2.780000000000001
2021-07-12,51.39,52.78,-1.3900000000000006
2021-07-12,52.78,51.39,1.3900000000000006
2021-07-13,52.78,52.78,0.0
2021-07-13,51.39,50.0,1.3900000000000006
2021-07-13,50.0,52.78,-2.780000000000001
2021-07-13,52.78,52.78,0.0
2021-07-13,52.78,50.0,2.780000000000001
2021-07-14,50.0,51.39,-1.3900000000000006
2021-07-14,52.78,52.78,0.0
2021-07-14,52.78,52.78,0.0
2021-07-14,51.39,51.39,0.0
2021-07-14,52.78,50.0,2.780000000000001
2021-07-15,52.78,52.78,0.0
2021-07-15,51.39,52.78,-1.3900000000000006
2021-07-15,52.78,50.0,2.780000000000001
2021-07-15,50.0,52.78,-2.780000000000001
2021-07-15,52.78,52.78,0.0
2021-07-16,52.78,51.39,1.3900000000000006
2021-07-16,50.0,52.78,-2.780000000000001
2021-07-16,52.78,52.78,0.0
2021-07-16,51.39,51.39,0.0
2021-07-16,52.78,52.78,0.0
2021-07-17,52.78,50.0,2.780000000000001
2021-07-17,51.39,52.78,-1.3900000000000006
2021-07-17,52.78,52.78,0.0
2021-07-17,50.0,50.0,0.0
2021-07-17,52.78,52.78,0.0
2021-07-18,50.0,51.39,-1.3900000000000006
2021-07-18,51.39,52.78,-1.3900000000000006
2021-07-18,52.78,52.78,0.0
2021-07-18,52.78,51.39,1.3900000000000006
2021-07-18,52.78,52.78,0.0
2021-07-19,43.98,50.0,-6.020000000000003
2021-07-19,50.0,52.78,-2.780000000000001
2021-07-19,52.78,50.0,2.780000000000001
2021-07-19,23.15,51.39,-28.240000000000002
2021-07-19,52.78,52.78,0.0
2021-07-20,50.0,52.78,-2.780000000000001
2021-07-20,52.78,52.78,0.0
2021-07-20,52.78,43.98,8.800000000000004
2021-07-20,43.98,50.0,-6.020000000000003
2021-07-20,23.15,52.78,-29.630000000000003
2021-07-21,52.78,23.15,29.630000000000003
2021-07-21,23.15,52.78,-29.630000000000003
2021-07-21,50.0,50.0,0.0
2021-07-21,43.98,52.78,-8.800000000000004
2021-07-21,52.78,52.78,0.0
2021-07-22,43.98,43.98,0.0
2021-07-22,52.78,23.15,29.630000000000003
2021-07-22,23.15,52.78,-29.630000000000003
2021-07-22,50.0,23.15,26.85
2021-07-22,52.78,50.0,2.780000000000001
2021-07-23,52.78,43.98,8.800000000000004
2021-07-23,52.78,52.78,0.0
2021-07-23,23.15,43.98,-20.83
2021-07-23,43.98,52.78,-8.800000000000004
2021-07-23,50.0,23.15,26.85
2021-07-24,52.78,50.0,2.780000000000001
2021-07-24,43.98,52.78,-8.800000000000004
2021-07-24,50.0,52.78,-2.780000000000001
2021-07-24,52.78,52.78,0.0
2021-07-24,23.15,23.15,0.0
2021-07-25,50.0,43.98,6.020000000000003
2021-07-25,52.78,50.0,2.780000000000001
2021-07-25,43.98,52.78,-8.800000000000004
2021-07-25,52.78,43.98,8.800000000000004
2021-07-25,23.15,50.0,-26.85
2021-07-26,52.78,52.78,0.0
2021-07-26,50.0,23.15,26.85
2021-07-26,43.98,50.0,-6.020000000000003
2021-07-26,23.15,52.78,-29.630000000000003
2021-07-26,52.78,43.98,8.800000000000004
2021-07-27,52.78,52.78,0.0
2021-07-27,52.78,23.15,29.630000000000003
2021-07-27,50.0,52.78,-2.780000000000001
2021-07-27,23.15,50.0,-26.85
2021-07-27,43.98,43.98,0.0
2021-07-28,52.78,23.15,29.630000000000003
2021-07-28,52.78,52.78,0.0
2021-07-28,50.0,52.78,-2.780000000000001
2021-07-28,23.15,52.78,-29.630000000000003
2021-07-28,43.98,50.0,-6.020000000000003
2021-07-29,23.15,23.15,0.0
2021-07-29,43.98,43.98,0.0
2021-07-29,50.0,52.78,-2.780000000000001
2021-07-29,52.78,52.78,0.0
2021-07-29,52.78,50.0,2.780000000000001
2021-07-30,50.0,23.15,26.85
2021-07-30,43.98,43.98,0.0
2021-07-30,23.15,23.15,0.0
2021-07-30,52.78,43.98,8.800000000000004
2021-07-30,52.78,50.0,2.780000000000001
2021-07-31,43.98,52.78,-8.800000000000004
2021-07-31,52.78,52.78,0.0
2021-07-31,52.78,50.0,2.780000000000001
2021-07-31,50.0,43.98,6.020000000000003
2021-07-31,23.15,23.15,0.0
2021-08-01,52.78,52.78,0.0
2021-08-01,50.0,52.78,-2.780000000000001
2021-08-01,43.98,43.98,0.0
2021-08-01,52.78,52.78,0.0
2021-08-01,23.15,52.78,-29.630000000000003
2021-08-02,52.78,50.0,2.780000000000001
2021-08-02,52.78,23.15,29.630000000000003
2021-08-02,43.98,52.78,-8.800000000000004
2021-08-02,50.0,50.0,0.0
2021-08-02,23.15,43.98,-20.83
2021-08-03,52.78,52.78,0.0
2021-08-03,50.0,23.15,26.85
2021-08-03,23.15,52.78,-29.630000000000003
2021-08-03,43.98,52.78,-8.800000000000004
2021-08-03,52.78,43.98,8.800000000000004
2021-08-04,23.15,50.0,-26.85
2021-08-04,50.0,23.15,26.85
2021-08-04,52.78,52.78,0.0
2021-08-04,52.78,50.0,2.780000000000001
2021-08-04,43.98,23.15,20.83
2021-08-05,23.15,43.98,-20.83
2021-08-05,50.0,52.78,-2.780000000000001
2021-08-05,52.78,23.15,29.630000000000003
2021-08-05,43.98,50.0,-6.020000000000003
2021-08-05,52.78,52.78,0.0
2021-08-06,52.78,52.78,0.0
2021-08-06,43.98,43.98,0.0
2021-08-06,23.15,23.15,0.0
2021-08-06,52.78,50.0,2.780000000000001
2021-08-06,50.0,52.78,-2.780000000000001
2021-08-07,23.15,43.98,-20.83
2021-08-07,52.78,52.78,0.0
2021-08-07,23.15,52.78,-29.630000000000003
2021-08-07,43.98,43.98,0.0
2021-08-07,52.78,23.15,29.630000000000003
2021-08-08,23.15,52.78,-29.630000000000003
2021-08-08,52.78,50.0,2.780000000000001
2021-08-08,23.15,23.15,0.0
2021-08-08,43.98,52.78,-8.800000000000004
2021-08-08,52.78,23.15,29.630000000000003
2021-08-09,52.78,43.98,8.800000000000004
2021-08-09,43.98,52.78,-8.800000000000004
2021-08-09,28.7,23.15,5.550000000000001
2021-08-09,23.15,52.78,-29.630000000000003
2021-08-09,23.15,23.15,0.0
2021-08-10,23.15,43.98,-20.83
2021-08-10,28.7,52.78,-24.080000000000002
2021-08-10,23.15,52.78,-29.630000000000003
2021-08-10,43.98,43.98,0.0
2021-08-10,52.78,28.7,24.080000000000002
2021-08-11,52.78,23.15,29.630000000000003
2021-08-11,43.98,23.15,20.83
2021-08-11,28.7,23.15,5.550000000000001
2021-08-11,23.15,28.7,-5.550000000000001
2021-08-11,23.15,23.15,0.0
2021-08-12,43.98,43.98,0.0
2021-08-12,23.15,52.78,-29.630000000000003
2021-08-12,23.15,52.78,-29.630000000000003
2021-08-12,52.78,43.98,8.800000000000004
2021-08-12,28.7,28.7,0.0
2021-08-13,23.15,23.15,0.0
2021-08-13,43.98,23.15,20.83
2021-08-13,52.78,43.98,8.800000000000004
2021-08-13,28.7,23.15,5.550000000000001
2021-08-13,23.15,23.15,0.0
2021-08-14,52.78,52.78,0.0
2021-08-14,28.7,28.7,0.0
2021-08-14,23.15,23.15,0.0
2021-08-14,23.15,43.98,-20.83
2021-08-14,43.98,52.78,-8.800000000000004
2021-08-15,43.98,28.7,15.279999999999998
2021-08-15,52.78,23.15,29.630000000000003
2021-08-15,23.15,52.78,-29.630000000000003
2021-08-15,28.7,28.7,0.0
2021-08-15,23.15,23.15,0.0
2021-08-16,52.78,23.15,29.630000000000003
2021-08-16,23.15,43.98,-20.83
2021-08-16,43.98,43.98,0.0
2021-08-16,23.15,52.78,-29.630000000000003
2021-08-16,28.7,23.15,5.550000000000001
2021-08-17,43.98,28.7,15.279999999999998
2021-08-17,23.15,23.15,0.0
2021-08-17,28.7,52.78,-24.080000000000002
2021-08-17,23.15,23.15,0.0
2021-08-17,52.78,43.98,8.800000000000004
2021-08-18,23.15,23.15,0.0
2021-08-18,43.98,28.7,15.279999999999998
2021-08-18,52.78,43.98,8.800000000000004
2021-08-18,23.15,23.15,0.0
2021-08-18,28.7,28.7,0.0
2021-08-19,52.78,23.15,29.630000000000003
2021-08-19,28.7,52.78,-24.080000000000002
2021-08-19,43.98,23.15,20.83
2021-08-19,23.15,43.98,-20.83
2021-08-19,23.15,52.78,-29.630000000000003
2021-08-20,23.15,23.15,0.0
2021-08-20,43.98,28.7,15.279999999999998
2021-08-20,52.78,52.78,0.0
2021-08-20,23.15,28.7,-5.550000000000001
2021-08-20,28.7,43.98,-15.279999999999998
2021-08-21,23.15,23.15,0.0
2021-08-21,28.7,23.15,5.550000000000001
2021-08-21,23.15,23.15,0.0
2021-08-21,43.98,43.98,0.0
2021-08-21,52.78,52.78,0.0
2021-08-22,23.15,23.15,0.0
2021-08-22,23.15,28.7,-5.550000000000001
2021-08-22,52.78,23.15,29.630000000000003
2021-08-22,43.98,28.7,15.279999999999998
2021-08-22,28.7,23.15,5.550000000000001
2021-08-23,23.15,43.98,-20.83
2021-08-23,43.98,52.78,-8.800000000000004
2021-08-23,23.15,23.15,0.0
2021-08-23,52.78,23.15,29.630000000000003
2021-08-23,28.7,52.78,-24.080000000000002
2021-08-24,28.7,43.98,-15.279999999999998
2021-08-24,23.15,28.7,-5.550000000000001
2021-08-24,52.78,23.15,29.630000000000003
2021-08-24,43.98,43.98,0.0
2021-08-24,23.15,23.15,0.0
2021-08-25,28.7,52.78,-24.080000000000002
2021-08-25,43.98,28.7,15.279999999999998
2021-08-25,52.78,28.7,24.080000000000002
2021-08-25,23.15,23.15,0.0
2021-08-25,23.15,52.78,-29.630000000000003
2021-08-26,43.98,43.98,0.0
2021-08-26,23.15,23.15,0.0
2021-08-26,23.15,28.7,-5.550000000000001
2021-08-26,52.78,43.98,8.800000000000004
2021-08-26,28.7,52.78,-24.080000000000002
2021-08-27,28.7,23.15,5.550000000000001
2021-08-27,23.15,23.15,0.0
2021-08-27,23.15,43.98,-20.83
2021-08-27,43.98,23.15,20.83
2021-08-27,52.78,23.15,29.630000000000003
2021-08-28,23.15,52.78,-29.630000000000003
2021-08-28,43.98,28.7,15.279999999999998
2021-08-28,23.15,28.7,-5.550000000000001
2021-08-28,28.7,23.15,5.550000000000001
2021-08-28,52.78,23.15,29.630000000000003
2021-08-29,23.15,43.98,-20.83
2021-08-29,28.7,52.78,-24.080000000000002
2021-08-29,43.98,23.15,20.83
2021-08-29,52.78,43.98,8.800000000000004
2021-08-29,23.15,23.15,0.0
2021-08-30,43.98,28.7,15.279999999999998
2021-08-30,52.78,52.78,0.0
2021-08-30,28.7,23.15,5.550000000000001
2021-08-30,23.15,28.7,-5.550000000000001
2021-08-30,23.15,43.98,-20.83
2021-08-31,23.15,52.78,-29.630000000000003
2021-08-31,23.15,23.15,0.0
2021-08-31,28.7,43.98,-15.279999999999998
2021-08-31,43.98,52.78,-8.800000000000004
2021-08-31,52.78,28.7,24.080000000000002
2021-09-01,28.7,23.15,5.550000000000001
2021-09-01,23.15,23.15,0.0
2021-09-01,52.78,23.15,29.630000000000003
2021-09-01,23.15,23.15,0.0
2021-09-01,43.98,28.7,15.279999999999998
2021-09-02,23.15,43.98,-20.83
2021-09-02,28.7,52.78,-24.080000000000002
2021-09-02,23.15,28.7,-5.550000000000001
2021-09-02,52.78,23.15,29.630000000000003
2021-09-02,43.98,52.78,-8.800000000000004
2021-09-03,43.98,23.15,20.83
2021-09-03,28.7,43.98,-15.279999999999998
2021-09-03,23.15,23.15,0.0
2021-09-03,23.15,28.7,-5.550000000000001
2021-09-03,52.78,23.15,29.630000000000003
2021-09-04,28.7,52.78,-24.080000000000002
2021-09-04,52.78,43.98,8.800000000000004
2021-09-04,23.15,43.98,-20.83
2021-09-04,23.15,28.7,-5.550000000000001
2021-09-04,43.98,23.15,20.83
2021-09-05,23.15,23.15,0.0
2021-09-05,43.98,52.78,-8.800000000000004
2021-09-05,23.15,28.7,-5.550000000000001
2021-09-05,52.78,52.78,0.0
2021-09-05,28.7,23.15,5.550000000000001
2021-09-06,43.98,23.15,20.83
2021-09-06,28.7,43.98,-15.279999999999998
2021-09-06,23.15,23.15,0.0
2021-09-06,23.15,43.98,-20.83
2021-09-06,52.78,23.15,29.630000000000003
2021-09-07,43.98,52.78,-8.800000000000004
2021-09-07,28.7,28.7,0.0
2021-09-07,52.78,43.98,8.800000000000004
2021-09-07,23.15,28.7,-5.550000000000001
2021-09-07,23.15,23.15,0.0
2021-09-08,43.98,23.15,20.83
2021-09-08,52.78,52.78,0.0
2021-09-08,23.15,43.98,-20.83
2021-09-08,23.15,28.7,-5.550000000000001
2021-09-08,28.7,52.78,-24.080000000000002
2021-09-09,23.15,23.15,0.0
2021-09-09,28.7,23.15,5.550000000000001
2021-09-09,52.78,43.98,8.800000000000004
2021-09-09,43.98,52.78,-8.800000000000004
2021-09-09,23.15,23.15,0.0
2021-09-10,41.2,23.15,18.050000000000004
2021-09-10,28.7,28.7,0.0
2021-09-10,23.15,23.15,0.0
2021-09-10,50.0,28.7,21.3
2021-09-10,23.15,52.78,-29.630000000000003
2021-09-11,23.15,43.98,-20.83
2021-09-11,41.2,23.15,18.050000000000004
2021-09-11,50.0,41.2,8.799999999999997
2021-09-11,23.15,28.7,-5.550000000000001
2021-09-11,28.7,23.15,5.550000000000001
2021-09-12,50.0,50.0,0.0
2021-09-12,28.7,23.15,5.550000000000001
2021-09-12,41.2,23.15,18.050000000000004
2021-09-12,23.15,41.2,-18.050000000000004
2021-09-12,23.15,50.0,-26.85
2021-09-13,23.15,23.15,0.0
2021-09-13,23.15,28.7,-5.550000000000001
2021-09-13,41.2,50.0,-8.799999999999997
2021-09-13,28.7,28.7,0.0
2021-09-13,50.0,41.2,8.799999999999997
2021-09-14,41.2,23.15,18.050000000000004
2021-09-14,23.15,23.15,0.0
2021-09-14,23.15,23.15,0.0
2021-09-14,50.0,23.15,26.85
2021-09-14,28.7,41.2,-12.500000000000004
2021-09-15,41.2,28.7,12.500000000000004
2021-09-15,23.15,50.0,-26.85
2021-09-15,28.7,41.2,-12.500000000000004
2021-09-15,50.0,23.15,26.85
2021-09-15,23.15,23.15,0.0
2021-09-16,28.7,50.0,-21.3
2021-09-16,50.0,28.7,21.3
2021-09-16,23.15,41.2,-18.050000000000004
2021-09-16,41.2,23.15,18.050000000000004
2021-09-16,23.15,28.7,-5.550000000000001
2021-09-17,23.15,50.0,-26.85
2021-09-17,23.15,23.15,0.0
2021-09-17,41.2,28.7,12.500000000000004
2021-09-17,50.0,50.0,0.0
2021-09-17,28.7,23.15,5.550000000000001
2021-09-18,28.7,41.2,-12.500000000000004
2021-09-18,23.15,23.15,0.0
2021-09-18,50.0,23.15,26.85
2021-09-18,23.15,23.15,0.0
2021-09-18,41.2,41.2,0.0
2021-09-19,50.0,50.0,0.0
2021-09-19,41.2,28.7,12.500000000000004
2021-09-19,23.15,28.7,-5.550000000000001
2021-09-19,23.15,23.15,0.0
2021-09-19,28.7,50.0,-21.3
2021-09-20,23.15,23.15,0.0
2021-09-20,23.15,41.2,-18.050000000000004
2021-09-20,50.0,50.0,0.0
2021-09-20,28.7,41.2,-12.500000000000004
2021-09-20,41.2,23.15,18.050000000000004
2021-09-21,50.0,23.15,26.85
2021-09-21,23.15,28.7,-5.550000000000001
2021-09-21,28.7,23.15,5.550000000000001
2021-09-21,41.2,23.15,18.050000000000004
2021-09-21,23.15,50.0,-26.85
2021-09-22,23.15,28.7,-5.550000000000001
2021-09-22,23.15,41.2,-18.050000000000004
2021-09-22,28.7,50.0,-21.3
2021-09-22,50.0,23.15,26.85
2021-09-22,41.2,28.7,12.500000000000004
2021-09-23,23.15,41.2,-18.050000000000004
2021-09-23,23.15,23.15,0.0
2021-09-23,28.7,23.15,5.550000000000001
2021-09-23,41.2,23.15,18.050000000000004
2021-09-23,50.0,28.7,21.3
2021-09-24,23.15,50.0,-26.85
2021-09-24,50.0,41.2,8.799999999999997
2021-09-24,28.7,23.15,5.550000000000001
2021-09-24,41.2,23.15,18.050000000000004
2021-09-24,23.15,28.7,-5.550000000000001
2021-09-25,50.0,41.2,8.799999999999997
2021-09-25,41.2,50.0,-8.799999999999997
2021-09-25,28.7,23.15,5.550000000000001
2021-09-25,23.15,50.0,-26.85
2021-09-25,23.15,28.7,-5.550000000000001
2021-09-26,41.2,41.2,0.0
2021-09-26,23.15,23.15,0.0
2021-09-26,50.0,50.0,0.0
2021-09-26,23.15,41.2,-18.050000000000004
2021-09-26,28.7,28.7,0.0
2021-09-27,50.0,23.15,26.85
2021-09-27,23.15,23.15,0.0
2021-09-27,41.2,41.2,0.0
2021-09-27,28.7,23.15,5.550000000000001
2021-09-27,23.15,50.0,-26.85
2021-09-28,28.7,23.15,5.550000000000001
2021-09-28,41.2,28.7,12.500000000000004
2021-09-28,23.15,50.0,-26.85
2021-09-28,50.0,23.15,26.85
2021-09-28,23.15,41.2,-18.050000000000004
2021-09-29,23.15,28.7,-5.550000000000001
2021-09-29,41.2,23.15,18.050000000000004
2021-09-29,23.15,28.7,-5.550000000000001
2021-09-29,28.7,41.2,-12.500000000000004
2021-09-29,50.0,23.15,26.85
2021-09-30,23.15,50.0,-26.85
2021-09-30,50.0,23.15,26.85
2021-09-30,41.2,23.15,18.050000000000004
2021-09-30,28.7,41.2,-12.500000000000004
2021-09-30,23.15,23.15,0.0
2021-10-01,23.15,28.7,-5.550000000000001
2021-10-01,32.41,50.0,-17.590000000000003
2021-10-01,23.15,23.15,0.0
2021-10-01,50.0,50.0,0.0
2021-10-01,39.97,41.2,-1.230000000000004
2021-10-02,32.41,28.7,3.7099999999999973
2021-10-02,23.15,23.15,0.0
2021-10-02,39.97,23.15,16.82
2021-10-02,50.0,32.41,17.590000000000003
2021-10-02,23.15,23.15,0.0
2021-10-03,50.0,50.0,0.0
2021-10-03,32.41,39.97,-7.560000000000002
2021-10-03,23.15,32.41,-9.259999999999998
2021-10-03,23.15,23.15,0.0
2021-10-03,39.97,39.97,0.0
2021-10-04,23.15,50.0,-26.85
2021-10-04,32.41,23.15,9.259999999999998
2021-10-04,23.15,50.0,-26.85
2021-10-04,50.0,32.41,17.590000000000003
2021-10-04,39.97,23.15,16.82
2021-10-05,23.15,23.15,0.0
2021-10-05,39.97,39.97,0.0
2021-10-05,23.15,23.15,0.0
2021-10-05,32.41,32.41,0.0
2021-10-05,50.0,23.15,26.85
2021-10-06,23.15,50.0,-26.85
2021-10-06,39.96,39.97,-0.00999999999999801
2021-10-06,50.0,23.15,26.85
2021-10-06,23.15,39.97,-16.82
2021-10-06,32.41,23.15,9.259999999999998
2021-10-07,50.0,32.41,17.590000000000003
2021-10-07,23.15,50.0,-26.85
2021-10-07,23.15,23.15,0.0
2021-10-07,32.41,39.96,-7.550000000000004
2021-10-07,39.96,50.0,-10.04
2021-10-08,32.41,23.15,9.259999999999998
2021-10-08,23.15,32.41,-9.259999999999998
2021-10-08,39.96,50.0,-10.04
2021-10-08,23.15,23.15,0.0
2021-10-08,50.0,23.15,26.85
2021-10-09,23.15,32.41,-9.259999999999998
2021-10-09,39.96,39.96,0.0
2021-10-09,50.0,32.41,17.590000000000003
2021-10-09,23.15,23.15,0.0
2021-10-09,32.41,39.96,-7.550000000000004
2021-10-10,50.0,23.15,26.85
2021-10-10,23.15,50.0,-26.85
2021-10-10,39.96,23.15,16.810000000000002
2021-10-10,23.15,39.96,-16.810000000000002
2021-10-10,32.41,50.0,-17.590000000000003
2021-10-11,23.15,23.15,0.0
2021-10-11,35.15,32.41,2.740000000000002
2021-10-11,50.0,50.0,0.0
2021-10-11,32.41,23.15,9.259999999999998
2021-10-11,43.66,39.96,3.6999999999999957
2021-10-12,32.41,23.15,9.259999999999998
2021-10-12,23.15,32.41,-9.259999999999998
2021-10-12,43.66,23.15,20.509999999999998
2021-10-12,50.0,35.15,14.850000000000001
2021-10-12,35.15,50.0,-14.850000000000001
2021-10-13,43.66,32.41,11.25
2021-10-13,23.15,43.66,-20.509999999999998
2021-10-13,50.0,32.41,17.590000000000003
2021-10-13,35.15,23.15,12.0
2021-10-13,32.41,43.66,-11.25
2021-10-14,23.15,50.0,-26.85
2021-10-14,35.14,35.15,-0.00999999999999801
2021-10-14,50.0,43.66,6.340000000000003
2021-10-14,32.41,23.15,9.259999999999998
