Date,ADS Index,Previous ADS Index,ADS_Change
2017-01-05,0.154488,0.196605,-0.042117000000000016
2017-01-06,0.134139,0.175308,-0.04116899999999998
2017-01-09,0.0755464,0.154488,-0.07894159999999999
2017-01-10,0.0564316,0.134139,-0.07770740000000001
2017-01-11,0.0374652,0.0755464,-0.0380812
2017-01-12,0.0186398,0.0564316,-0.0377918
2017-01-13,-5.17e-05,0.0374652,-0.0375169
2017-01-16,-0.0547437,0.0186398,-0.0733835
2017-01-17,-0.0716684,-5.17e-05,-0.07161669999999999
2017-01-18,-0.0878426,-0.0547437,-0.03309890000000001
2017-01-19,-0.103273,-0.0716684,-0.03160460000000001
2017-01-20,-0.117964,-0.0878426,-0.030121399999999993
2017-01-23,-0.158516,-0.103273,-0.05524299999999999
2017-01-24,-0.17201,-0.117964,-0.054046
2017-01-25,-0.185643,-0.158516,-0.027127000000000012
2017-01-26,-0.199419,-0.17201,-0.027409000000000017
2017-01-27,-0.213345,-0.185643,-0.027702000000000004
2017-01-30,-0.256186,-0.199419,-0.05676700000000001
2017-01-31,-0.270986,-0.213345,-0.057641
2017-02-01,-0.286076,-0.256186,-0.029889999999999972
2017-02-02,-0.300418,-0.270986,-0.029432000000000014
2017-02-03,-0.314018,-0.286076,-0.027942000000000022
2017-02-06,-0.349815,-0.300418,-0.04939699999999997
2017-02-07,-0.359288,-0.314018,-0.04526999999999998
2017-02-08,-0.367437,-0.349815,-0.017622000000000027
2017-02-09,-0.374265,-0.359288,-0.014977000000000018
2017-02-10,-0.379775,-0.367437,-0.01233799999999996
2017-02-13,-0.38837,-0.374265,-0.014104999999999979
2017-02-14,-0.388532,-0.379775,-0.008757000000000015
2017-02-15,-0.387336,-0.38837,0.0010339999999999794
2017-02-16,-0.38478,-0.388532,0.0037519999999999776
2017-02-17,-0.380864,-0.387336,0.006472000000000033
2017-02-20,-0.361826,-0.38478,0.02295400000000003
2017-02-21,-0.354222,-0.380864,0.026642
2017-02-22,-0.346133,-0.361826,0.015692999999999957
2017-02-23,-0.337556,-0.354222,0.01666599999999996
2017-02-24,-0.328486,-0.346133,0.017647000000000024
2017-02-27,-0.296911,-0.337556,0.04064500000000004
2017-02-28,-0.283079,-0.328486,0.045406999999999975
2017-03-01,-0.267356,-0.296911,0.029554999999999998
2017-03-02,-0.251277,-0.283079,0.03180200000000005
2017-03-03,-0.234835,-0.267356,0.032520999999999994
2017-03-06,-0.184275,-0.251277,0.06700199999999998
2017-03-07,-0.168321,-0.234835,0.06651399999999999
2017-03-08,-0.152972,-0.184275,0.031303
2017-03-09,-0.138222,-0.168321,0.030098999999999987
2017-03-10,-0.124067,-0.152972,0.028905
2017-03-13,-0.0844366,-0.138222,0.05378540000000001
2017-03-14,-0.0712572,-0.124067,0.05280979999999999
2017-03-15,-0.0579725,-0.0844366,0.026464099999999997
2017-03-16,-0.0445773,-0.0712572,0.026679900000000006
2017-03-17,-0.0310664,-0.0579725,0.026906100000000002
2017-03-20,0.00996256,-0.0445773,0.05453986
2017-03-21,0.0234892,-0.0310664,0.054555599999999996
2017-03-22,0.0369081,0.00996256,0.026945539999999997
2017-03-23,0.0502245,0.0234892,0.0267353
2017-03-24,0.0634435,0.0369081,0.0265354
2017-03-27,0.101637,0.0502245,0.05141250000000001
2017-03-28,0.112658,0.0634435,0.049214499999999994
2017-03-29,0.122676,0.101637,0.02103899999999999
2017-03-30,0.131696,0.112658,0.019038000000000013
2017-03-31,0.13972,0.122676,0.017044000000000017
2017-04-03,0.15744,0.131696,0.02574399999999999
2017-04-04,0.162248,0.13972,0.022527999999999992
2017-04-05,0.166699,0.15744,0.009259000000000017
2017-04-06,0.170797,0.162248,0.008549000000000001
2017-04-07,0.174543,0.166699,0.00784399999999999
2017-04-10,0.183825,0.170797,0.013027999999999984
2017-04-11,0.186463,0.174543,0.011919999999999986
2017-04-12,0.188898,0.183825,0.005073000000000022
2017-04-13,0.191132,0.186463,0.0046690000000000065
2017-04-18,0.199076,0.188898,0.010177999999999993
2017-04-19,0.199884,0.191132,0.00875200000000001
2017-04-20,0.200417,0.199076,0.0013410000000000089
2017-04-21,0.200675,0.199884,0.0007909999999999862
2017-04-24,0.199226,0.200417,-0.0011910000000000254
2017-04-25,0.197236,0.200675,-0.0034389999999999976
2017-04-26,0.194394,0.199226,-0.004831999999999975
2017-04-27,0.190701,0.197236,-0.006534999999999985
2017-04-28,0.186155,0.194394,-0.008239000000000024
2017-05-02,0.16091,0.190701,-0.029791000000000012
2017-05-03,0.154183,0.186155,-0.031972
2017-05-04,0.147497,0.16091,-0.013413000000000008
2017-05-05,0.140848,0.154183,-0.013334999999999986
2017-05-08,0.121097,0.147497,-0.026399999999999993
2017-05-09,0.114566,0.140848,-0.026282
2017-05-10,0.108055,0.121097,-0.013041999999999998
2017-05-11,0.101562,0.114566,-0.013004000000000002
2017-05-12,0.0950853,0.108055,-0.0129697
2017-05-15,0.0757662,0.101562,-0.025795799999999994
2017-05-16,0.0694095,0.0950853,-0.0256758
2017-05-17,0.0630971,0.0757662,-0.012669100000000003
2017-05-18,0.0568264,0.0694095,-0.0125831
2017-05-19,0.0505952,0.0630971,-0.012501900000000003
2017-05-22,0.0327832,0.0568264,-0.0240432
2017-05-23,0.0280248,0.0505952,-0.0225704
2017-05-24,0.0239643,0.0327832,-0.008818899999999998
2017-05-25,0.0206001,0.0280248,-0.007424699999999999
2017-05-26,0.0179307,0.0239643,-0.0060336
2017-05-30,0.0116879,0.0206001,-0.0089122
2017-05-31,0.00998385,0.0179307,-0.00794685
2017-06-01,0.00813787,0.0116879,-0.003550029999999999
2017-06-02,0.00614241,0.00998385,-0.0038414400000000007
2017-06-05,-0.0009324,0.00813787,-0.00907027
2017-06-06,-0.00390109,0.00614241,-0.0100435
2017-06-07,-0.00720737,-0.0009324,-0.00627497
2017-06-08,-0.0108525,-0.00390109,-0.00695141
2017-06-09,-0.0148379,-0.00720737,-0.007630529999999999
2017-06-12,-0.0284144,-0.0108525,-0.0175619
2017-06-13,-0.0329026,-0.0148379,-0.018064699999999996
2017-06-14,-0.0373022,-0.0284144,-0.008887800000000001
2017-06-15,-0.0416149,-0.0329026,-0.008712300000000006
2017-06-16,-0.0458424,-0.0373022,-0.008540199999999998
2017-06-19,-0.0582969,-0.0416149,-0.016681999999999995
2017-06-20,-0.0627345,-0.0458424,-0.0168921
2017-06-21,-0.0673626,-0.0582969,-0.009065699999999996
2017-06-22,-0.0721828,-0.0627345,-0.009448300000000007
2017-06-23,-0.0771971,-0.0673626,-0.00983450000000001
2017-06-26,-0.0929377,-0.0721828,-0.020754899999999993
2017-06-27,-0.0977756,-0.0771971,-0.0205785
2017-06-28,-0.102331,-0.0929377,-0.009393300000000007
2017-06-29,-0.106606,-0.0977756,-0.008830400000000002
2017-06-30,-0.110602,-0.102331,-0.008271
2017-07-03,-0.120781,-0.106606,-0.014174999999999993
2017-07-04,-0.123786,-0.110602,-0.013183999999999987
2017-07-05,-0.126642,-0.120781,-0.005861000000000005
2017-07-06,-0.129351,-0.123786,-0.0055650000000000005
2017-07-07,-0.131913,-0.126642,-0.005270999999999998
2017-07-10,-0.139491,-0.129351,-0.01014000000000001
2017-07-11,-0.142998,-0.131913,-0.011084999999999984
2017-07-12,-0.147123,-0.139491,-0.007632
2017-07-13,-0.151869,-0.142998,-0.008871000000000018
2017-07-14,-0.157238,-0.147123,-0.010114999999999985
2017-07-17,-0.176315,-0.151869,-0.024445999999999996
2017-07-18,-0.182626,-0.157238,-0.02538800000000002
2017-07-19,-0.188786,-0.176315,-0.01247100000000001
2017-07-20,-0.194798,-0.182626,-0.012171999999999988
2017-07-21,-0.200664,-0.188786,-0.011878
2017-07-24,-0.217767,-0.194798,-0.02296899999999999
2017-07-25,-0.223788,-0.200664,-0.023123999999999978
2017-07-26,-0.230033,-0.217767,-0.012265999999999999
2017-07-27,-0.236503,-0.223788,-0.012715000000000004
2017-07-28,-0.243202,-0.230033,-0.013169000000000014
2017-07-31,-0.264123,-0.236503,-0.027620000000000006
2017-08-01,-0.270618,-0.243202,-0.027416000000000024
2017-08-02,-0.276359,-0.264123,-0.012236000000000025
2017-08-03,-0.281349,-0.270618,-0.01073099999999999
2017-08-04,-0.285589,-0.276359,-0.00922999999999996
2017-08-07,-0.294627,-0.281349,-0.013277999999999957
2017-08-08,-0.29748,-0.285589,-0.01189100000000004
2017-08-09,-0.300388,-0.294627,-0.005761000000000016
2017-08-10,-0.303353,-0.29748,-0.005872999999999962
2017-08-11,-0.306375,-0.300388,-0.00598700000000002
2017-08-14,-0.315407,-0.303353,-0.01205400000000001
2017-08-15,-0.317891,-0.306375,-0.01151599999999997
2017-08-16,-0.320046,-0.315407,-0.004639000000000004
2017-08-17,-0.321876,-0.317891,-0.003985000000000016
2017-08-18,-0.323379,-0.320046,-0.0033330000000000304
2017-08-21,-0.325852,-0.321876,-0.0039759999999999796
2017-08-22,-0.32588,-0.323379,-0.0025009999999999755
2017-08-23,-0.325494,-0.325852,0.00035799999999996945
2017-08-24,-0.324695,-0.32588,0.0011849999999999916
2017-08-25,-0.323483,-0.325494,0.002010999999999985
2017-08-29,-0.30802,-0.324695,0.016674999999999995
2017-08-30,-0.298261,-0.323483,0.025222000000000022
2017-08-31,-0.285923,-0.30802,0.022097000000000033
2017-09-01,-0.271001,-0.298261,0.027260000000000006
2017-09-04,-0.212524,-0.285923,0.07339899999999999
2017-09-05,-0.192339,-0.271001,0.07866199999999998
2017-09-06,-0.172282,-0.212524,0.040242
2017-09-07,-0.152346,-0.192339,0.039993
2017-09-08,-0.132524,-0.172282,0.03975799999999999
2017-09-11,-0.073753,-0.152346,0.07859300000000001
2017-09-12,-0.0544943,-0.132524,0.07802970000000001
2017-09-13,-0.0354046,-0.073753,0.0383484
2017-09-14,-0.0164766,-0.0544943,0.0380177
2017-09-15,0.00229718,-0.0354046,0.037701780000000004
2017-09-18,0.0587433,-0.0164766,0.0752199
2017-09-19,0.0789296,0.00229718,0.07663242
2017-09-20,0.0999771,0.0587433,0.0412338
2017-09-21,0.121894,0.0789296,0.0429644
2017-09-22,0.144689,0.0999771,0.04471190000000001
2017-09-25,0.218139,0.121894,0.096245
2017-09-26,0.243955,0.144689,0.099266
2017-09-27,0.270406,0.218139,0.05226699999999998
2017-09-28,0.297502,0.243955,0.053546999999999983
2017-09-29,0.325253,0.270406,0.054847000000000035
2017-10-02,0.410284,0.297502,0.112782
2017-10-03,0.436239,0.325253,0.11098599999999997
2017-10-04,0.46064,0.410284,0.05035600000000001
2017-10-05,0.483497,0.436239,0.04725800000000002
2017-10-06,0.504818,0.46064,0.044177999999999995
2017-10-09,0.559248,0.483497,0.07575099999999996
2017-10-10,0.573706,0.504818,0.06888800000000006
2017-10-11,0.586266,0.559248,0.027017999999999986
2017-10-12,0.596931,0.573706,0.02322499999999994
2017-10-13,0.605707,0.586266,0.01944100000000004
2017-10-16,0.62174,0.596931,0.02480899999999997
2017-10-17,0.625013,0.605707,0.019306000000000045
2017-10-18,0.627422,0.62174,0.005682000000000076
2017-10-19,0.628969,0.625013,0.0039559999999999595
2017-10-20,0.629652,0.627422,0.0022299999999999542
2017-10-23,0.626266,0.628969,-0.002703000000000011
2017-10-24,0.622973,0.629652,-0.0066789999999999905
2017-10-25,0.618553,0.626266,-0.00771299999999997
2017-10-26,0.613003,0.622973,-0.009970000000000034
2017-10-27,0.606322,0.618553,-0.012230999999999992
2017-10-30,0.579769,0.613003,-0.033233999999999986
2017-10-31,0.569146,0.606322,-0.03717599999999999
2017-11-01,0.557681,0.579769,-0.022087999999999997
2017-11-02,0.546677,0.569146,-0.022469000000000072
2017-11-03,0.536131,0.557681,-0.021549999999999958
2017-11-06,0.507152,0.546677,-0.03952499999999992
2017-11-07,0.498307,0.536131,-0.037824000000000024
2017-11-08,0.489856,0.507152,-0.017296000000000034
2017-11-09,0.481796,0.498307,-0.016510999999999998
2017-11-10,0.474124,0.489856,-0.015732000000000024
2017-11-13,0.452781,0.481796,-0.029015000000000013
2017-11-14,0.44538,0.474124,-0.028743999999999992
2017-11-15,0.437727,0.452781,-0.015054000000000012
2017-11-16,0.429818,0.44538,-0.01556200000000002
2017-11-17,0.421652,0.437727,-0.01607499999999995
2017-11-20,0.395779,0.429818,-0.034038999999999986
2017-11-21,0.386963,0.421652,-0.034689000000000025
2017-11-22,0.37808,0.395779,-0.017698999999999965
2017-11-23,0.369126,0.386963,-0.017836999999999992
2017-11-24,0.360098,0.37808,-0.017982000000000053
2017-11-27,0.332571,0.369126,-0.036555000000000004
2017-11-28,0.323281,0.360098,-0.03681699999999999
2017-11-29,0.313932,0.332571,-0.018639000000000017
2017-11-30,0.304523,0.323281,-0.018757999999999997
2017-12-01,0.295049,0.313932,-0.018882999999999983
2017-12-04,0.26282,0.304523,-0.04170299999999999
2017-12-05,0.250182,0.295049,-0.04486699999999999
2017-12-06,0.236513,0.26282,-0.026306999999999997
2017-12-07,0.221807,0.250182,-0.02837500000000001
2017-12-08,0.206059,0.236513,-0.03045400000000001
2017-12-11,0.153677,0.221807,-0.06813
2017-12-12,0.136057,0.206059,-0.07000199999999998
2017-12-13,0.118543,0.153677,-0.03513400000000001
2017-12-14,0.101129,0.136057,-0.034928000000000015
2017-12-15,0.0838064,0.118543,-0.03473659999999999
2017-12-18,0.031973,0.101129,-0.069156
2017-12-19,0.0142441,0.0838064,-0.06956230000000001
2017-12-20,-0.00378077,0.031973,-0.035753770000000004
2017-12-21,-0.0221086,0.0142441,-0.0363527
2017-12-22,-0.0407463,-0.00378077,-0.036965529999999996
2017-12-27,-0.141576,-0.0221086,-0.1194674
2017-12-28,-0.164053,-0.0407463,-0.1233067
2017-12-29,-0.187351,-0.141576,-0.04577499999999998
2018-01-02,-0.285297,-0.164053,-0.12124400000000002
2018-01-03,-0.306446,-0.187351,-0.119095
2018-01-04,-0.325422,-0.285297,-0.040124999999999966
2018-01-05,-0.342231,-0.306446,-0.03578500000000001
2018-01-08,-0.380893,-0.325422,-0.05547099999999999
2018-01-09,-0.391435,-0.342231,-0.04920399999999997
2018-01-10,-0.401006,-0.380893,-0.020112999999999992
2018-01-11,-0.409611,-0.391435,-0.018176000000000025
2018-01-12,-0.417253,-0.401006,-0.01624700000000001
2018-01-15,-0.433426,-0.409611,-0.023814999999999975
2018-01-16,-0.435239,-0.417253,-0.017986000000000002
2018-01-17,-0.435098,-0.433426,-0.0016720000000000068
2018-01-18,-0.433003,-0.435239,0.0022359999999999602
2018-01-19,-0.428953,-0.435098,0.0061450000000000116
2018-01-22,-0.405228,-0.433003,0.02777500000000005
2018-01-23,-0.393679,-0.428953,0.03527399999999997
2018-01-24,-0.380333,-0.405228,0.024895
2018-01-25,-0.365182,-0.393679,0.028496999999999995
2018-01-26,-0.348223,-0.380333,0.03210999999999997
2018-01-29,-0.286451,-0.365182,0.078731
2018-01-30,-0.262246,-0.348223,0.08597700000000003
2018-01-31,-0.236223,-0.286451,0.05022800000000002
2018-02-01,-0.208374,-0.262246,0.053871999999999975
2018-02-02,-0.181853,-0.236223,0.05437
2018-02-05,-0.109932,-0.208374,0.098442
2018-02-06,-0.0881565,-0.181853,0.09369649999999999
2018-02-07,-0.0674258,-0.109932,0.04250620000000001
2018-02-08,-0.047732,-0.0881565,0.0404245
2018-02-09,-0.0290675,-0.0674258,0.0383583
2018-02-12,0.0205204,-0.047732,0.06825239999999999
2018-02-13,0.0345372,-0.0290675,0.0636047
2018-02-14,0.0472572,0.0205204,0.026736799999999998
2018-02-15,0.0586854,0.0345372,0.0241482
2018-02-16,0.0688262,0.0472572,0.021569000000000005
2018-02-19,0.0916944,0.0586854,0.033009
2018-02-20,0.096987,0.0688262,0.0281608
2018-02-21,0.101141,0.0916944,0.0094466
2018-02-22,0.104157,0.096987,0.007169999999999996
2018-02-23,0.106037,0.101141,0.0048960000000000115
2018-02-26,0.105532,0.104157,0.0013750000000000012
2018-02-27,0.104207,0.106037,-0.0018300000000000122
2018-02-28,0.102414,0.105532,-0.0031179999999999958
2018-03-01,0.100153,0.104207,-0.004053999999999988
2018-03-02,0.098721,0.102414,-0.003693000000000002
2018-03-05,0.0986512,0.100153,-0.0015018000000000115
2018-03-06,0.0990398,0.098721,0.0003187999999999941
2018-03-07,0.0995101,0.0986512,0.0008589000000000097
2018-03-08,0.100062,0.0990398,0.0010222000000000009
2018-03-09,0.100696,0.0995101,0.0011858999999999897
2018-03-12,0.103401,0.100062,0.0033390000000000086
2018-03-13,0.104983,0.100696,0.004287000000000013
2018-03-14,0.106958,0.103401,0.0035569999999999907
2018-03-15,0.109325,0.104983,0.004341999999999999
2018-03-16,0.112087,0.106958,0.0051290000000000086
2018-03-19,0.122484,0.109325,0.01315899999999999
2018-03-20,0.126307,0.112087,0.014219999999999997
2018-03-21,0.130267,0.122484,0.007782999999999998
2018-03-22,0.134365,0.126307,0.00805800000000001
2018-03-23,0.138603,0.130267,0.00833600000000001
2018-03-26,0.152846,0.134365,0.018480999999999997
2018-03-27,0.159004,0.138603,0.020401000000000002
2018-03-28,0.165983,0.152846,0.013136999999999982
2018-03-29,0.173786,0.159004,0.01478199999999999
2018-04-03,0.220054,0.165983,0.05407100000000001
2018-04-04,0.227657,0.173786,0.053871
2018-04-05,0.23437,0.220054,0.014315999999999995
2018-04-06,0.240196,0.227657,0.012538999999999995
2018-04-09,0.252375,0.23437,0.01800500000000002
2018-04-10,0.254681,0.240196,0.014484999999999998
2018-04-11,0.256114,0.252375,0.0037389999999999923
2018-04-12,0.256672,0.254681,0.0019910000000000205
2018-04-13,0.256358,0.256114,0.00024399999999996647
2018-04-16,0.248784,0.256672,-0.007888000000000006
2018-04-17,0.242195,0.256358,-0.014162999999999981
2018-04-18,0.233338,0.248784,-0.015446000000000015
2018-04-19,0.22221,0.242195,-0.019985000000000003
2018-04-20,0.208807,0.233338,-0.024530999999999997
2018-04-23,0.156233,0.22221,-0.06597699999999998
2018-04-24,0.136352,0.208807,-0.07245499999999999
2018-04-25,0.115503,0.156233,-0.040730000000000016
2018-04-26,0.0936795,0.136352,-0.0426725
2018-04-27,0.0708719,0.115503,-0.04463109999999999
2018-04-30,-0.00355982,0.0936795,-0.09723932
2018-05-01,-0.030428,0.0708719,-0.1012999
2018-05-02,-0.0558994,-0.00355982,-0.052339580000000004
2018-05-03,-0.0799839,-0.030428,-0.0495559
2018-05-04,-0.102691,-0.0558994,-0.0467916
2018-05-08,-0.178741,-0.0799839,-0.09875710000000001
2018-05-09,-0.193511,-0.102691,-0.09081999999999998
2018-05-10,-0.206558,-0.178741,-0.02781699999999998
2018-05-11,-0.217887,-0.193511,-0.02437600000000001
2018-05-14,-0.241732,-0.206558,-0.03517400000000001
2018-05-15,-0.24648,-0.217887,-0.028593000000000007
2018-05-16,-0.249654,-0.241732,-0.007921999999999985
2018-05-17,-0.251254,-0.24648,-0.004773999999999973
2018-05-18,-0.251281,-0.249654,-0.0016269999999999896
2018-05-21,-0.242627,-0.251254,0.008626999999999968
2018-05-22,-0.237766,-0.251281,0.013514999999999971
2018-05-23,-0.232033,-0.242627,0.01059400000000002
2018-05-24,-0.225424,-0.237766,0.012341999999999992
2018-05-25,-0.217938,-0.232033,0.014094999999999996
2018-05-29,-0.177946,-0.225424,0.04747800000000002
2018-05-30,-0.164815,-0.217938,0.053123000000000004
2018-05-31,-0.150381,-0.177946,0.027565000000000006
2018-06-01,-0.13464,-0.164815,0.03017499999999998
2018-06-04,-0.0921118,-0.150381,0.05826919999999999
2018-06-05,-0.0795868,-0.13464,0.05505320000000001
2018-06-06,-0.067892,-0.0921118,0.0242198
2018-06-07,-0.0570228,-0.0795868,0.022564
2018-06-08,-0.046975,-0.067892,0.02091699999999999
2018-06-11,-0.0218518,-0.0570228,0.035170999999999994
2018-06-12,-0.0153117,-0.046975,0.031663300000000005
2018-06-13,-0.00970577,-0.0218518,0.01214603
2018-06-14,-0.00503181,-0.0153117,0.01027989
2018-06-15,-0.00128803,-0.00970577,0.00841774
2018-06-18,0.00473034,-0.00503181,0.00976215
2018-06-19,0.00547521,-0.00128803,0.00676324
2018-06-20,0.00564935,0.00473034,0.0009190099999999996
2018-06-21,0.00525283,0.00547521,-0.00022238000000000032
2018-06-22,0.0042855,0.00564935,-0.0013638499999999998
2018-06-25,-0.00195365,0.00525283,-0.0072064799999999995
2018-06-26,-0.005025,0.0042855,-0.0093105
2018-06-27,-0.00857856,-0.00195365,-0.006624910000000001
2018-06-28,-0.0126157,-0.005025,-0.007590700000000001
2018-06-29,-0.017138,-0.00857856,-0.00855944
2018-07-02,-0.0326035,-0.0126157,-0.0199878
2018-07-03,-0.0370244,-0.017138,-0.0198864
2018-07-04,-0.0409095,-0.0326035,-0.008306000000000001
2018-07-05,-0.0442603,-0.0370244,-0.0072359000000000034
2018-07-06,-0.047078,-0.0409095,-0.0061685
2018-07-09,-0.0523132,-0.0442603,-0.008052899999999995
2018-07-10,-0.0529486,-0.047078,-0.005870599999999997
2018-07-11,-0.0530249,-0.0523132,-0.0007117000000000026
2018-07-12,-0.0525421,-0.0529486,0.00040649999999999714
2018-07-13,-0.0515001,-0.0530249,0.0015247999999999998
2018-07-16,-0.044307,-0.0525421,0.008235100000000002
2018-07-17,-0.0396094,-0.0515001,0.011890699999999997
2018-07-18,-0.0336415,-0.044307,0.010665500000000001
2018-07-19,-0.0264011,-0.0396094,0.013208300000000003
2018-07-20,-0.0178853,-0.0336415,0.015756199999999998
2018-07-23,0.0150056,-0.0264011,0.0414067
2018-07-24,0.027973,-0.0178853,0.045858300000000005
2018-07-25,0.0418929,0.0150056,0.026887299999999996
2018-07-26,0.0567708,0.027973,0.028797800000000002
2018-07-27,0.0726124,0.0418929,0.030719499999999997
2018-07-30,0.126262,0.0567708,0.0694912
2018-07-31,0.146582,0.0726124,0.0739696
2018-08-01,0.168179,0.126262,0.04191699999999998
2018-08-02,0.188372,0.146582,0.04179000000000002
2018-08-03,0.207166,0.168179,0.038986999999999994
2018-08-06,0.254937,0.188372,0.06656500000000001
2018-08-07,0.267614,0.207166,0.06044800000000003
2018-08-08,0.278626,0.254937,0.02368899999999996
2018-08-09,0.287978,0.267614,0.020363999999999993
2018-08-10,0.295673,0.278626,0.017047000000000034
2018-08-13,0.309068,0.287978,0.021089999999999998
2018-08-14,0.310607,0.295673,0.014934000000000003
2018-08-15,0.31072,0.309068,0.0016519999999999868
2018-08-16,0.309408,0.310607,-0.0011990000000000056
2018-08-17,0.306671,0.31072,-0.004048999999999969
2018-08-20,0.290026,0.309408,-0.01938200000000001
2018-08-21,0.281833,0.306671,-0.024838000000000027
2018-08-22,0.272336,0.290026,-0.017689999999999984
2018-08-23,0.26153,0.281833,-0.020303000000000015
2018-08-24,0.249412,0.272336,-0.022924000000000028
2018-08-28,0.185804,0.26153,-0.07572599999999999
2018-08-29,0.165136,0.249412,-0.08427599999999999
2018-08-30,0.142484,0.185804,-0.04332
2018-08-31,0.117838,0.165136,-0.04729800000000001
2018-09-03,0.0391982,0.142484,-0.1032858
2018-09-04,0.0143861,0.117838,-0.1034519
2018-09-05,-0.0096499,0.0391982,-0.048848100000000005
2018-09-06,-0.0329189,0.0143861,-0.047305
2018-09-07,-0.0554299,-0.0096499,-0.04578
2018-09-10,-0.118559,-0.0329189,-0.0856401
2018-09-11,-0.138238,-0.0554299,-0.0828081
2018-09-12,-0.157259,-0.118559,-0.03870000000000001
2018-09-13,-0.175628,-0.138238,-0.03739000000000001
2018-09-14,-0.193353,-0.157259,-0.03609399999999999
2018-09-17,-0.242871,-0.175628,-0.067243
2018-09-18,-0.258374,-0.193353,-0.065021
2018-09-19,-0.273409,-0.242871,-0.03053800000000001
2018-09-20,-0.287983,-0.258374,-0.029608999999999996
2018-09-21,-0.302102,-0.273409,-0.02869299999999997
2018-09-24,-0.341518,-0.287983,-0.053535
2018-09-25,-0.353352,-0.302102,-0.05125000000000002
2018-09-26,-0.364498,-0.341518,-0.02298
2018-09-27,-0.37496,-0.353352,-0.021608000000000016
2018-09-28,-0.384744,-0.364498,-0.020245999999999986
2018-10-01,-0.410234,-0.37496,-0.03527399999999997
2018-10-02,-0.417698,-0.384744,-0.03295400000000004
2018-10-03,-0.42468,-0.410234,-0.014446000000000014
2018-10-04,-0.431185,-0.417698,-0.013486999999999971
2018-10-05,-0.437213,-0.42468,-0.012533000000000016
2018-10-08,-0.452648,-0.431185,-0.02146300000000001
2018-10-09,-0.457159,-0.437213,-0.019945999999999964
2018-10-10,-0.461387,-0.452648,-0.008738999999999997
2018-10-11,-0.465333,-0.457159,-0.008174000000000015
2018-10-12,-0.468998,-0.461387,-0.007611000000000034
2018-10-15,-0.477794,-0.465333,-0.012461
2018-10-16,-0.479287,-0.468998,-0.010288999999999993
2018-10-17,-0.479974,-0.477794,-0.0021800000000000153
2018-10-18,-0.479854,-0.479287,-0.0005669999999999842
2018-10-19,-0.478927,-0.479974,0.0010470000000000201
2018-10-22,-0.471738,-0.479854,0.008116000000000012
2018-10-23,-0.46845,-0.478927,0.010477000000000014
2018-10-24,-0.464787,-0.471738,0.006950999999999985
2018-10-25,-0.460746,-0.46845,0.007703999999999989
2018-10-26,-0.456328,-0.464787,0.008458999999999994
2018-10-29,-0.440647,-0.460746,0.020098999999999978
2018-10-30,-0.434422,-0.456328,0.021906000000000037
2018-10-31,-0.427671,-0.440647,0.012975999999999988
2018-11-01,-0.420391,-0.434422,0.01403099999999996
2018-11-02,-0.413178,-0.427671,0.014493000000000034
2018-11-05,-0.391856,-0.420391,0.028535000000000033
2018-11-06,-0.384775,-0.413178,0.02840300000000001
2018-11-07,-0.377693,-0.391856,0.014162999999999981
2018-11-08,-0.370609,-0.384775,0.014165999999999956
2018-11-09,-0.363519,-0.377693,0.01417400000000002
2018-11-12,-0.342134,-0.370609,0.028475000000000028
2018-11-13,-0.334885,-0.363519,0.028633999999999993
2018-11-14,-0.327564,-0.342134,0.014569999999999972
2018-11-15,-0.320166,-0.334885,0.014718999999999982
2018-11-16,-0.312689,-0.327564,0.014875000000000027
2018-11-19,-0.289384,-0.320166,0.03078200000000003
2018-11-20,-0.280822,-0.312689,0.03186699999999998
2018-11-21,-0.271796,-0.289384,0.017587999999999993
2018-11-22,-0.262303,-0.280822,0.018519000000000008
2018-11-23,-0.25234,-0.271796,0.019455999999999973
2018-11-26,-0.220323,-0.262303,0.04198000000000002
2018-11-27,-0.209914,-0.25234,0.04242600000000002
2018-11-28,-0.199753,-0.220323,0.020570000000000005
2018-11-29,-0.189836,-0.209914,0.020077999999999985
2018-11-30,-0.18016,-0.199753,0.019593
2018-12-03,-0.15531,-0.189836,0.034526
2018-12-04,-0.150186,-0.18016,0.029974
2018-12-05,-0.146779,-0.15531,0.00853100000000001
2018-12-06,-0.145088,-0.150186,0.005097999999999991
2018-12-07,-0.145113,-0.146779,0.0016660000000000008
2018-12-10,-0.154035,-0.145088,-0.00894700000000001
2018-12-11,-0.158031,-0.145113,-0.012918000000000013
2018-12-12,-0.162299,-0.154035,-0.008263999999999994
2018-12-13,-0.166842,-0.158031,-0.008810999999999986
2018-12-14,-0.17166,-0.162299,-0.009361000000000008
2018-12-17,-0.187692,-0.166842,-0.020850000000000007
2018-12-18,-0.193441,-0.17166,-0.021780999999999995
2018-12-19,-0.19938,-0.187692,-0.011688000000000004
2018-12-20,-0.205512,-0.193441,-0.012070999999999998
2018-12-21,-0.211838,-0.19938,-0.012457999999999997
2018-12-24,-0.232049,-0.205512,-0.026537000000000005
2018-12-27,-0.254405,-0.211838,-0.042566999999999994
2018-12-28,-0.262356,-0.232049,-0.030306999999999973
2018-12-31,-0.288771,-0.254405,-0.03436600000000001
2019-01-02,-0.311086,-0.262356,-0.048729999999999996
2019-01-03,-0.322606,-0.288771,-0.033835000000000004
