Date,Price,Open,High,Low,Vol.,Change %
31/12/2021,4208.02,4217.7,4217.7,4195.54,28.15M,-0.23%
30/12/2021,4217.7,4224.78,4231.12,4215.96,44.94M,-0.17%
29/12/2021,4224.78,4194.35,4244.29,4194.35,73.85M,0.73%
24/12/2021,4194.35,4194.71,4210.79,4193.22,23.57M,-0.01%
23/12/2021,4194.71,4173.84,4200.79,4172.45,66.84M,0.50%
22/12/2021,4173.84,4144.88,4173.84,4134.87,81.33M,0.70%
21/12/2021,4144.88,4089.84,4144.88,4089.84,100.75M,1.35%
20/12/2021,4089.84,4130.94,4130.94,4038.53,123.43M,-0.99%
17/12/2021,4130.94,4122.09,4135.52,4111.02,230.36M,0.21%
16/12/2021,4122.09,4074.13,4130.42,4074.13,158.19M,1.18%
15/12/2021,4074.13,4100.24,4103.42,4072.38,143.60M,-0.64%
14/12/2021,4100.24,4109.33,4136.23,4100.24,115.75M,-0.22%
13/12/2021,4109.33,4146.9,4156.02,4108.79,154.73M,-0.91%
10/12/2021,4146.9,4167.39,4169.62,4143.36,88.65M,-0.49%
09/12/2021,4167.39,4177.65,4192.72,4158.88,99.92M,-0.25%
08/12/2021,4177.65,4178.76,4200.86,4175.85,119.64M,-0.03%
07/12/2021,4178.76,4117.6,4181.6,4117.6,117.60M,1.49%
06/12/2021,4117.6,4059.32,4123.21,4059.32,95.62M,1.44%
03/12/2021,4059.32,4063.89,4098.78,4050.53,121.13M,-0.11%
02/12/2021,4063.89,4089.19,4089.19,4041.27,204.28M,-0.62%
01/12/2021,4089.19,4025.87,4095.12,4025.87,130.21M,1.57%
30/11/2021,4025.87,4057.63,4057.64,3992.52,229.20M,-0.78%
29/11/2021,4057.63,4020.38,4085.52,4020.38,140.18M,0.93%
26/11/2021,4020.38,4167.28,4167.28,4020.37,228.50M,-3.53%
25/11/2021,4167.28,4152.43,4168.4,4152.43,82.89M,0.36%
