"Date","Price","Open","High","Low","Vol.","Change %"
"02/01/2019","154.940","151.540","155.550","149.600","54.62M","1.33%"
"31/12/2018","152.900","152.800","154.480","152.540","18.54M","-1.09%"
"28/12/2018","154.580","152.160","155.880","151.560","48.56M","2.02%"
"27/12/2018","151.520","155.640","156.060","149.640","51.70M","-1.93%"
"24/12/2018","154.500","154.520","155.560","153.760","30.26M","-1.43%"
"21/12/2018","156.740","158.080","159.300","155.380","161.18M","-2.01%"
"20/12/2018","159.960","156.440","162.540","156.320","91.37M","0.31%"
"19/12/2018","159.460","157.680","160.980","156.820","89.22M","1.01%"
"18/12/2018","157.860","160.440","162.220","157.520","88.32M","-1.77%"
"17/12/2018","160.700","160.680","162.880","160.360","66.33M","0.01%"
"14/12/2018","160.680","158.640","160.680","157.660","63.37M","0.12%"
"13/12/2018","160.480","165.800","165.800","160.000","55.27M","-1.61%"
"12/12/2018","163.100","162.320","164.220","161.060","84.52M","0.37%"
"11/12/2018","162.500","161.280","164.480","160.620","81.94M","2.00%"
"10/12/2018","159.320","161.400","161.980","159.260","70.99M","-2.13%"
"07/12/2018","162.780","161.600","164.940","161.240","55.11M","1.45%"
"06/12/2018","160.460","162.140","163.360","159.660","81.36M","-1.56%"
"05/12/2018","163.000","164.000","165.400","162.500","44.66M","-1.30%"
"04/12/2018","165.140","167.500","169.000","165.080","82.82M","-1.74%"
"03/12/2018","168.060","170.000","170.200","167.620","87.65M","-0.52%"
"30/11/2018","168.940","167.000","170.940","167.000","131.97M","0.70%"
"29/11/2018","167.760","168.600","170.170","166.900","84.04M","-0.55%"
"28/11/2018","168.680","168.460","171.780","166.410","166.00M","0.52%"
"27/11/2018","167.800","163.520","167.940","162.560","144.71M","1.81%"
"26/11/2018","164.820","157.080","164.980","153.800","151.58M","6.25%"
"23/11/2018","155.120","152.720","156.060","152.480","102.11M","2.05%"
"22/11/2018","152.000","154.020","158.530","152.000","60.01M","-3.82%"
"21/11/2018","158.040","154.300","158.340","153.060","90.47M","2.88%"
"20/11/2018","153.620","154.000","155.940","152.040","99.11M","-1.41%"
"19/11/2018","155.820","152.900","156.460","152.760","69.12M","1.58%"
"16/11/2018","153.400","154.320","156.100","151.160","110.33M","-1.29%"
"15/11/2018","155.400","158.000","158.530","153.720","95.30M","-1.37%"
"14/11/2018","157.560","155.720","162.580","153.520","144.32M","1.26%"
"13/11/2018","155.600","153.900","158.800","152.010","181.40M","7.79%"
"12/11/2018","144.360","145.800","146.500","143.290","66.95M","0.31%"
"09/11/2018","143.920","145.360","146.480","143.400","63.30M","-2.15%"
"08/11/2018","147.080","147.740","148.720","146.020","54.11M","-0.54%"
"07/11/2018","147.880","144.000","148.890","144.000","61.05M","1.09%"
"06/11/2018","146.280","150.720","151.000","146.220","62.31M","-2.74%"
"05/11/2018","150.400","149.200","151.580","148.100","39.96M","-0.08%"
"02/11/2018","150.520","152.920","153.020","150.120","63.08M","-0.65%"
