"Date","Price","Open","High","Low","Vol.","Change %"
"14/09/2017","341.53","349.59","350.18","340.61","66.22M","-3.30%"
"13/09/2017","353.19","358.87","359.40","352.07","48.61M","-2.39%"
"12/09/2017","361.83","359.40","366.20","358.29","70.13M","0.87%"
"11/09/2017","358.72","354.11","358.72","352.31","57.61M","1.72%"
"08/09/2017","352.65","353.58","357.70","350.66","60.19M","-1.48%"
"07/09/2017","357.95","351.88","357.95","349.74","33.55M","0.74%"
"06/09/2017","355.32","349.79","356.51","347.02","40.69M","0.77%"
"05/09/2017","352.60","357.85","359.04","350.71","38.66M","-1.12%"
"04/09/2017","356.59","353.43","359.09","352.70","29.81M","0.03%"
"01/09/2017","356.49","352.75","357.69","349.93","39.33M","2.08%"
"31/08/2017","349.21","348.91","356.20","346.45","48.31M","0.79%"
"30/08/2017","346.49","346.78","347.86","341.82","52.94M","1.06%"
"29/08/2017","342.84","340.32","342.84","336.09","47.62M","0.04%"
"25/08/2017","342.70","343.77","346.78","342.70","32.58M","-0.31%"
"24/08/2017","343.77","343.91","344.87","340.98","41.58M","0.23%"
"23/08/2017","342.99","337.16","343.86","336.63","50.59M","1.29%"
"22/08/2017","338.62","335.12","339.88","334.34","55.36M","2.14%"
"21/08/2017","331.53","335.75","337.84","331.53","30.03M","-0.62%"
"18/08/2017","333.61","332.84","336.63","327.06","48.95M","-0.45%"
"17/08/2017","335.12","335.12","338.86","333.66","42.71M","-0.07%"
